Id	Name	Desc	Title	EventType	ActiveConditionId	Mutex	EffectId	SubEventId	SubConditionId	AutoPopup	ForceFinish
2061326	军事设施	我不知道为什么泽西会这样向我请命，可我没有理由让他一个人去送死。权衡再三，我还是打算自己行动。我在设施的一角发现一个隐藏的入口，可等我费尽心力打开门，等待我的却是汹涌而出的感染体。慌乱之下，还是泽西出手救了我，带着我一路杀到设施中心，关闭信号发生器，并在最后一刻离开了设施。\n爆炸冲天而起。虽然感染体的确开始逐渐散去，但因为设施被破坏，原本藏在设施里的感染体也集体出笼——红潮因此短暂地泛滥起来。	探索事件	1		True		[2061327]	[0]	True	True
2061327	记录完毕	没有什么能做的了		2			[2061311, 2061312]				
2061328	军事设施	“感染体暴动”。\n我反复咀嚼这个短句，计算着这句话的重量。最后，我还是决定不冒这个风险，带着伙伴们先行离开。	探索事件	1		True		[2061329]	[0]	True	True
2061329	记录完毕	没有什么能做的了		2			[2061311]				
2061400	中转站台	这个中转站台原本是北部货运铁路的重要站点之一，现在只剩下两条光溜溜的铁轨，勉强证明站点曾经存在，被另外一些拾荒者用来搭建起临时的医疗营地。这些人大都和我们一样，是追着南方信号站的消息赶来的，但并不是每个人都有我们这样的幸运。被灾难折断的生命排排站，一个比一个悲惨。\n“苦难是最古老而忠诚的牧羊犬，普通人只不过是还没学会行走就被迫开始奔跑的犊羊。”大概是看出大家的不忍，泽西淡淡地评价道，“真正的战场比这悲惨千万倍，但我们永远无法挽救我们遇到的每一个人。人总要向前走。别太往心里去。”\n但，就算是自己都快活不下去了，这里的多数人仍然愿意将手中的资源与他人同享，我们也因此得到了许多帮助——我由衷地希望所有<color=#0F70BC>向他人施以援手</color>的人，都可以获得造化同等的厚待。	探索事件	1		True		[2061401]	[0]		True
2061401	记录完毕	收集 50 药物、 50 食物 至探索小队		2			[2061401]				
2061500	废弃旅店	山上本就冷得早，在一天的奔波之后，小队里不少人都开始出现感冒的症状。我们不得不找到这个旅店暂住一宿。\n这里大概曾被用作战时的根据地，内部结构已经大改，随处可见新旧不一的战痕，地上也满是破碎的地图和旗帜。我找了一圈，只发现了寥寥的一点资源，正准备让大家就地休息，就见泽西站在一面土墙前，招呼我过去。\n“这面墙后有隐藏的房间，如果这里有资源，只可能在里面。”泽西着了凉，说话带着浓重的鼻音，但语气坚定，“相信我。我知道这种结构。”\n我敲了敲他指的墙，声音闷闷的，不像是空心的墙体。可泽西看起来对这里的环境很熟悉，我该相信他吗？	探索事件	1		True		[2061501, 2061502]	[0, 0]		True
2061501	相信泽西	砸开这面墙		2			[2061501]	[2061503]	[0]		
2061502	不相信泽西	离这面墙远一点		2			[2061502]	[2061505]	[0]		
2061503	废弃旅店	“成。听你的。”\n我们在泽西定下的几个点位分别放了极小威力的炸药，果然不费力气就炸开了眼前的墙——而墙后确实别有洞天。物资不算多，但也聊胜于无。\n“可以啊泽西，你怎么知道这里有隐藏房间的？”\n“我……上过战场。不过这种把戏我们百八十年前就不用了，还挺怀旧的。”	探索事件	1		True		[2061504]	[0]	True	True
2061504	收集资源	收集 100 木材、 100 钢材、 30 药物、 30 食物 至探索小队		2							
2061505	废弃旅店	考虑再三，我还是决定不打开这面墙。\n泽西看起来似乎并不在意，只说“也好”。\n“谨慎一些总是没有错的。”他一边说，一边离开那面墙，“说不定……是我真的弄错了呢。”	探索事件	1		True		[2061506]	[0]	True	True
2061506	收集资源	收集 50 木材、 50 钢材、 10 药物、 10 食物 至探索小队		2							
2061600	临时营地	泽西病倒了。我们不得不又找到这个临时营地休息一晚。好在从这里可以看到邙山边的<color=#0F70BC>登山步道</color>，从那里上山，应该会安全得多。\n大概是被疾病消耗了大部分精力，泽西变得放松许多，并且第一次和我们说起他的过去。\n他这次回邙山，是为了寻找自己的爱人——他原来所在的营地受到袭击，因此他不得不和自己的爱人分开。两人约好了要在家乡见面，因此在情况稳定之后，他一路辗转才终于得以踏上回乡的路。\n“您有不论如何，也想要再见一面的人吗，长官？”泽西问我，他的眼神哪怕在病中也亮得可怕，“我有。<color=#0F70BC>不论需要付出什么代价</color>，我都要活下去。活下去，然后我们一定会再见的。”	探索事件	1		True		[2061601]	[0]		True
2061601	收集资源	收集 20 药物、 20 食物 至探索小队		2			[2061601, 2061602]				
2061700	深坑	这个深坑完全切断了营地西部的道路。除了深坑底遗落的少许物资，我们就再没有其他其他发现了。	探索事件	1		True		[2061701]	[0]		True
2061701	收集资源	收集 30 药物 至探索小队		2			[2061701]				
2061800	东山马场	如果不是这场灾难的话，这里大概是许多“上流人士”闲时聚会的绝佳场所，但现在也不过是千千万万废墟中的一座罢了——甚至让人怀疑这座废墟是不是有点小的程度。\n在马场的休息室里，我们发现了一则通讯。通讯似乎暗示了我们正在寻找的<color=#0F70BC>信号站</color>就在此地的<color=#0F70BC>西南</color>方向。	探索事件	1		True		[2061801]	[0]		True
2061801	收集资源	收集 200 木材、 200 钢材、 40 药物、40 食物 至探索小队		2			[2061801]				
2061900	饮马草地	这片草原空空荡荡，除了少数跑来跑去的小动物之外，什么也没有。信号站，或许不是在这个方向上……？	探索事件	1		True		[2061901]	[0]		True
2061901	记录完毕	收集 30 药物、30 食物 至探索小队		2			[2061901]				
2062000	高尔夫球场	战火炸出的大大小小的坑洞把这个高尔夫球场直接提升到了地狱难度。莫林甚至苦中作乐地打了几球——没有一球进洞。\n这里除了这些坑洞之外几乎什么都没有了，附近也没有任何关于信号站的信息。我想我们还是早些离开吧。	探索事件	1		True		[2062001]	[0]		True
2062001	收集资源	收集 30 药物、 30 食物 至探索小队		2			[2062001]				
2062100	森林公园	公园的入口像是被巨大的手掌碾碎了，连钢制的栅栏也被轰成了大小不一的碎片。但附近似乎没有感染体聚集，这倒是方便了我们采集资源。	探索事件	1		True		[2062101]	[0]		True
2062101	收集资源	收集 200木材、200钢材、60 药物、60 食物 至探索小队		2			[2062101]				
2062200	园区超市	从这里可以看到<color=#0F70BC>西南</color>方向的大片草场，那里会有资源吗？\n超市里大部分货架都已经空了，但是货架上灰尘的积聚情况却各不相同，药品货柜更是纤尘不染。\n看来，这里哪怕到了最近都有人陆陆续续地来过。前面很可能有其他幸存者存在，于是我们只是采集了部分资源，剩下的，就留给其他拾荒者吧。	探索事件	1		True		[2062201]	[0]		True
2062201	收集资源	收集 40 药物、 40 食物 至探索小队		2			[2062201, 2062202]				
2062300	园区管理处	这里果然已经被一群拾荒者作为临时的据点。不大的房间里满是伤者和病患，空气里充斥着药物、腐血和消毒水的味道。\n“好了，看到这里就够了。”领头的女人放下门帘，把我们挡在病房之外，“这里只不过是如今地表无数难民诊所中的一个，不用太介意。据说南边有个信号站什么的，我丈夫已经去找了。他说他很快就会回来。”\n“我没有别的能帮你的，真的很抱歉。但，还是请你收下这些资源吧。”	探索事件	1		True		[2062301]	[0]		True
2062301	记录完毕	收集 30 药物、 30 食物 至探索小队		2			[2062301]				
2062500	黑色灯塔	这座灯塔早在很久之前就已经损坏了，黑沉沉地压在湖边——其实这面湖也已经不能称之为“湖”了，只能算一汪浸泡着锈蚀的金属的脏水，甚至泛着动植物腐烂的气味。\n我们只能捏着鼻子进去探索，把灯塔里还能用的资源都搬出来。	探索事件	1		True		[2062501]	[0]		True
2062501	收集资源	收集 30 药物、 30 食物 至探索小队		2			[2062501]				
2062600	湖边溶洞	溶洞幽深，到处都湿漉漉的，分不清楚是自然凝结的水珠，还是其他什么东西留下的水痕，走在其中有一种行走在某种巨大的怪物腹腔之中的错觉。\n我们在溶洞深处找到了一个小小的营地。大概是因为处于溶洞深处，除了爬来爬去的发光昆虫之外，营地没有受到任何破坏，甚至连<color=#0F70BC>物资箱</color>也没有被打开的痕迹，齐齐整整地堆放着，上面一本笔记歪歪斜斜地写满了字： \n\n<color=#0F70BC><i>对不起但是我想活下去对不起但是我想活下去对不起但是我想活下去对不起但是我想活下去对不起但是我想活下去对不起但是我想活下去对不起但是我想活下去对不起但是我想活下去对不起但是我想活下去对不起但是我想活下去对不起但是我想活下去对不起但是我想活下去对不起但是我想活下去</i></color>\n\n……我们没敢去掀开营地中心的帐篷的帘子——哪怕是隔着防水布，都能看到其中已然变形的、膨大而潮湿的人形。	探索事件	1		True		[2062601]	[0]		True
2062601	收集资源	收集 50 药物、 50 食物 至探索小队		2			[2062601]				
2062700	废弃工业园	据说这里曾是周边地区最大的工业区域，厂房鳞次栉比，巨大的烟囱简直像在城市北方生长起来的白灰色树林。但这一切如今都已经不复存在了。\n我们在搜索的过程中发现了周边的地图。以园区为中心，地图上有两个箭头，各指向园区的<color=#0F70BC>东北</color>方向和<color=#0F70BC>南方</color>。经过侦查，我们几乎确定，在园区的<color=#0F70BC>东北</color>方向还有<color=#0F70BC>幸存者</color>的痕迹，我们该过去看看吗？	探索事件	1		True		[2062701]	[0]		True
2062701	记录完毕	收集 220 木材、 220 钢材 至探索小队		2			[2062701]				
2062800	货运车站	……有时候真的怀疑，到了现在，是不是还有必要用以前的名字去称呼不同的地点。——这座车站已经完全看不出“车站”的样子了，巨大的起重机也被不知名的力量拦腰切断，电磁铁在地面砸出了巨大的深坑。哪怕最深处的货仓也没有多少有用的资源。	探索事件	1		True		[2062801]	[0]		True
2062801	收集资源	收集 40 食物、 40 药物、 150 木材、 150 钢材 至探索小队		2			[2062801, 2062802]				
2062900	废弃站台	……情况比我们预估的还要糟。没有足够的血清或药物，失去过滤塔保护的人们身上已经开始出现不同程度的溃烂。\n人们求我替他们结束这一切。但是我……真的做得了这个决断，帮他们解脱吗……？	探索事件	1		True		[2062901, 2062902]	[0, 0]		True
