Id	Disposeable	SingleDisposeable	RecordGroupId	Type	Param	Order	Name	Icon	IconR	MiniIcon	ConvertCardId	FightDes	QuickFightDes	ShowTag	MovieId
4041081				8	['4042', '1', '2']	Go-01	第2区域	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg7024Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg7024.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze07.png					
4041091		1		9	['17', '30200059', '400530', '4041031']	Fight-01	聚噬巢穴	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9000Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9000.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	4041021	聚噬体自身作为巨大的母巢，里面同样生活着无数异合生物，当聚噬体遭遇危险的时候，它们也会源源不断出现并攻击入侵者。	目前的实力可以迅速解决这场战斗。		
4041092		1		9	['17', '30200060', '400530', '4041031']	Fight-02	聚噬巢穴	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9000Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9000.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	4041021	聚噬体自身作为巨大的母巢，里面同样生活着无数异合生物，当聚噬体遭遇危险的时候，它们也会源源不断出现并攻击入侵者。	目前的实力可以迅速解决这场战斗。		
4041093		1		9	['17', '30200059', '400530', '4041031']	Fight-03	聚噬巢穴	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9000Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9000.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	4041021	聚噬体自身作为巨大的母巢，里面同样生活着无数异合生物，当聚噬体遭遇危险的时候，它们也会源源不断出现并攻击入侵者。	目前的实力可以迅速解决这场战斗。		
4041094		1		9	['17', '30200060', '400530', '4041031']	Fight-04	聚噬巢穴	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9000Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9000.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	4041021	聚噬体自身作为巨大的母巢，里面同样生活着无数异合生物，当聚噬体遭遇危险的时候，它们也会源源不断出现并攻击入侵者。	目前的实力可以迅速解决这场战斗。		
4041095		1		9	['17', '30200059', '400530', '4041031']	Fight-05	聚噬巢穴	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9000Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9000.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	4041021	聚噬体自身作为巨大的母巢，里面同样生活着无数异合生物，当聚噬体遭遇危险的时候，它们也会源源不断出现并攻击入侵者。	目前的实力可以迅速解决这场战斗。		
4041096		1		9	['17', '30200060', '400530', '4041031']	Fight-06	聚噬巢穴	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9000Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9000.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	4041021	聚噬体自身作为巨大的母巢，里面同样生活着无数异合生物，当聚噬体遭遇危险的时候，它们也会源源不断出现并攻击入侵者。	目前的实力可以迅速解决这场战斗。		
4041097		1		9	['17', '30200059', '400530', '4041031']	Fight-07	聚噬巢穴	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9000Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9000.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	4041021	聚噬体自身作为巨大的母巢，里面同样生活着无数异合生物，当聚噬体遭遇危险的时候，它们也会源源不断出现并攻击入侵者。	目前的实力可以迅速解决这场战斗。		
4041098		1		9	['17', '30200060', '400530', '4041031']	Fight-08	聚噬巢穴	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9000Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9000.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	4041021	聚噬体自身作为巨大的母巢，里面同样生活着无数异合生物，当聚噬体遭遇危险的时候，它们也会源源不断出现并攻击入侵者。	目前的实力可以迅速解决这场战斗。		
4041099		1		9	['17', '30200059', '400530', '4041031']	Fight-09	聚噬巢穴	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9000Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9000.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	4041021	聚噬体自身作为巨大的母巢，里面同样生活着无数异合生物，当聚噬体遭遇危险的时候，它们也会源源不断出现并攻击入侵者。	目前的实力可以迅速解决这场战斗。		
4041891		1		9	['17', '30200060', '400530', '4041031']	Fight-10	聚噬巢穴	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9000Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9000.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	4041021	聚噬体自身作为巨大的母巢，里面同样生活着无数异合生物，当聚噬体遭遇危险的时候，它们也会源源不断出现并攻击入侵者。	目前的实力可以迅速解决这场战斗。		
4041892		1		9	['17', '30200059', '400530', '4041031']	Fight-11	聚噬巢穴	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9000Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9000.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	4041021	聚噬体自身作为巨大的母巢，里面同样生活着无数异合生物，当聚噬体遭遇危险的时候，它们也会源源不断出现并攻击入侵者。	目前的实力可以迅速解决这场战斗。		
4041893		1		9	['17', '30200060', '400530', '4041031']	Fight-12	聚噬巢穴	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9000Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9000.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	4041021	聚噬体自身作为巨大的母巢，里面同样生活着无数异合生物，当聚噬体遭遇危险的时候，它们也会源源不断出现并攻击入侵者。	目前的实力可以迅速解决这场战斗。		
4041894		1		9	['17', '30200059', '400530', '4041031']	Fight-13	聚噬巢穴	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9000Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9000.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	4041021	聚噬体自身作为巨大的母巢，里面同样生活着无数异合生物，当聚噬体遭遇危险的时候，它们也会源源不断出现并攻击入侵者。	目前的实力可以迅速解决这场战斗。		
4041895		1		9	['17', '30200060', '400530', '4041031']	Fight-14	聚噬巢穴	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9000Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9000.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	4041021	聚噬体自身作为巨大的母巢，里面同样生活着无数异合生物，当聚噬体遭遇危险的时候，它们也会源源不断出现并攻击入侵者。	目前的实力可以迅速解决这场战斗。		
4041896		1		9	['17', '30200059', '400530', '4041031']	Fight-15	聚噬巢穴	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9000Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9000.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	4041021	聚噬体自身作为巨大的母巢，里面同样生活着无数异合生物，当聚噬体遭遇危险的时候，它们也会源源不断出现并攻击入侵者。	目前的实力可以迅速解决这场战斗。		
4041897		1		9	['17', '30200060', '400530', '4041031']	Fight-16	聚噬巢穴	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9000Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9000.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	4041021	聚噬体自身作为巨大的母巢，里面同样生活着无数异合生物，当聚噬体遭遇危险的时候，它们也会源源不断出现并攻击入侵者。	目前的实力可以迅速解决这场战斗。		
4041101				10		Out	出去外面	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg7024Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg7024.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze09.png					
4042011				1		Cliff path	断崖平台	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg1022Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg1022.png						
4042012				1		Cliff path	断崖平台	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg1024Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg1024.png						
4042021				2		Xeno-cliff	异聚石壁	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg2026Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg2026.png						
4042022				2		Xeno-cliff	异聚石壁	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg2027Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg2027.png						
4042041	1		4	4	['FZ01611BC']	Story	信仰赞歌	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg3037Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg3037.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze02_2.png	4042021	信仰赞歌3		1	
4042042	1		4	4	['FZ01604BB']	Story	计划	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg3037Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg3037.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze02_2.png	4042021	锲2		1	
4042051	1		2	5	['4042051', '1', '0']	Test-01	深渊破片	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg5027Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg5027.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze06.png	4042021				
4042052	1		2	5	['4042052', '1', '0']	Test-02	模糊信号	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg5027Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg5027.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze06.png	4042021				
4042053	1		2	5	['4042053', '1', '0']	Test-02	聚噬平台	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg5027Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg5027.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze06.png	4042021				
4042054	1		2	5	['4042054', '1', '0']	Test-03	断片录音N2	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg5027Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg5027.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze06.png	4042021				
4042055	1		2	5	['4042055', '1', '0']	Test-04	断片录音N2	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg5027Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg5027.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze06.png	4042021				
4042056	1		2	5	['4042056', '1', '0']	Test-05	断片录音N2	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg5027Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg5027.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze06.png	4042021				
4042057	1		2	5	['4042057', '1', '0']	Test-01	断片录音N2	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg5027Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg5027.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze06.png	4042021				
4042058	1		2	5	['4042058', '1', '0']	Test-02	断片录音N2	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg5027Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg5027.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze06.png	4042021				
4042059	1		2	5	['4042059', '1', '0']	Test-03	隐藏录像-锲	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg5027Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg5027.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze06.png	4042021				
4042061	1		1	6	['400653']	Reward-01	贵重物资	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg6001Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg6001.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze04.png	4042021				
4042071		1		7	['4042021', '200', '4042091', '50']	???-01	随机事件	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg00Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg00.png		4042021				
4042072		1		7	['4042021', '200', '4042091', '50']	???-02	随机事件	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg00Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg00.png		4042021				
4042073		1		7	['4042021', '200', '4042091', '50']	???-03	随机事件	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg00Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg00.png		4042021				
4042074		1		7	['4042021', '200', '4042091', '50']	???-04	随机事件	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg00Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg00.png		4042021				
4042075		1		7	['4042021', '200', '4042091', '50']	???-05	随机事件	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg00Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg00.png		4042021				
4042076		1		7	['4042021', '200', '4042091', '50']	???-06	随机事件	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg00Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg00.png		4042021				
4042081				8	['4043', '1', '2']	Go-01	第3区域(西)	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg7024Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg7024.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze07.png					
4042082				8	['4043', '1', '6']	Go-01	第3区域(东)	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg7024Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg7024.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze07.png					
4042091		1		9	['17', '30200059', '400530', '4042031']	Fight-01	聚噬巢穴	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9000Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9000.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	4042021	聚噬体自身作为巨大的母巢，里面同样生活着无数异合生物，当聚噬体遭遇危险的时候，它们也会源源不断出现并攻击入侵者。	目前的实力可以迅速解决这场战斗。		
4042092		1		9	['17', '30200060', '400530', '4042031']	Fight-02	聚噬巢穴	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9000Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9000.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	4042021	聚噬体自身作为巨大的母巢，里面同样生活着无数异合生物，当聚噬体遭遇危险的时候，它们也会源源不断出现并攻击入侵者。	目前的实力可以迅速解决这场战斗。		
4042093		1		9	['17', '30200059', '400530', '4042031']	Fight-03	聚噬巢穴	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9000Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9000.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	4042021	聚噬体自身作为巨大的母巢，里面同样生活着无数异合生物，当聚噬体遭遇危险的时候，它们也会源源不断出现并攻击入侵者。	目前的实力可以迅速解决这场战斗。		
4042094		1		9	['17', '30200060', '400530', '4042031']	Fight-04	聚噬巢穴	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9000Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9000.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	4042021	聚噬体自身作为巨大的母巢，里面同样生活着无数异合生物，当聚噬体遭遇危险的时候，它们也会源源不断出现并攻击入侵者。	目前的实力可以迅速解决这场战斗。		
4042095		1		9	['17', '30200059', '400530', '4042031']	Fight-05	聚噬巢穴	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9000Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9000.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	4042021	聚噬体自身作为巨大的母巢，里面同样生活着无数异合生物，当聚噬体遭遇危险的时候，它们也会源源不断出现并攻击入侵者。	目前的实力可以迅速解决这场战斗。		
4042096		1		9	['17', '30200060', '400530', '4042031']	Fight-06	聚噬巢穴	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9000Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9000.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	4042021	聚噬体自身作为巨大的母巢，里面同样生活着无数异合生物，当聚噬体遭遇危险的时候，它们也会源源不断出现并攻击入侵者。	目前的实力可以迅速解决这场战斗。		
4042097		1		9	['17', '30200059', '400530', '4042031']	Fight-07	聚噬巢穴	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9000Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9000.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	4042021	聚噬体自身作为巨大的母巢，里面同样生活着无数异合生物，当聚噬体遭遇危险的时候，它们也会源源不断出现并攻击入侵者。	目前的实力可以迅速解决这场战斗。		
4042098		1		9	['17', '30200060', '400530', '4042031']	Fight-08	聚噬巢穴	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9000Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9000.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	4042021	聚噬体自身作为巨大的母巢，里面同样生活着无数异合生物，当聚噬体遭遇危险的时候，它们也会源源不断出现并攻击入侵者。	目前的实力可以迅速解决这场战斗。		
4042101				10		Out	离开	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg7024Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg7024.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze09.png					
4043011				1		Cliff path	断崖平台	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg1022Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg1022.png						
4043012				1		Cliff path	断崖平台	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg1024Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg1024.png						
4043021				2		Xeno-cliff	异聚石壁	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg2026Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg2026.png						
4043022				2		Xeno-cliff	异聚石壁	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg2027Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg2027.png						
4043041	1		4	4	['FZ01611BB']	Story	祈祷	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg3037Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg3037.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze02_2.png	4043021	信仰赞歌2		1	
4043042	1		4	4	['FZ01604BA']	Story	幕后	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg3037Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg3037.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze02_2.png	4043021	锲1		1	
4043051	1		2	5	['4043051', '1', '0']	Test-01	深渊破片	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg5027Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg5027.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze06.png	4043021	检定1			
4043061	1		1	6	['400502']	Reward-01	残存物资	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg6000Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg6000.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze04.png	4043021	奖励（道具1）			
4043062	1		1	6	['400502']	Reward-02	残存物资	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg6000Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg6000.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze04.png	4043021	奖励（道具2）			
4043063	1		1	6	['400651']	Reward-03	贵重物资	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg6001Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg6001.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze04.png	4043021	奖励（开封锁3）			
4043071		1		7	['4043021', '200', '4043061', '50', '4043091', '50']	???-01	随机事件	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg00Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg00.png		4043021	随机事件			
4043072		1		7	['4043021', '200', '4043061', '50', '4043091', '50']	???-02	随机事件	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg00Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg00.png		4043021	随机事件			
4043073		1		7	['4043021', '200', '4043061', '50', '4043091', '50']	???-03	随机事件	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg00Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg00.png		4043021	随机事件			
4043074		1		7	['4043021', '200', '4043061', '50', '4043091', '50']	???-04	随机事件	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg00Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg00.png		4043021	随机事件			
4043075		1		7	['4043021', '200', '4043061', '50', '4043091', '50']	???-05	随机事件	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg00Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg00.png		4043021	随机事件			
4043076		1		7	['4043021', '200', '4043061', '50', '4043091', '50']	???-06	随机事件	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg00Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg00.png		4043021	随机事件			
4043077		1		7	['4043021', '200', '4043061', '50', '4043091', '50']	???-07	随机事件	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg00Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg00.png		4043021	随机事件			
4043078		1		7	['4043021', '200', '4043061', '50', '4043091', '50']	???-08	随机事件	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg00Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg00.png		4043021	随机事件			
4043079		1		7	['4043021', '200', '4043061', '50', '4043091', '50']	???-09	随机事件	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg00Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg00.png		4043021	随机事件			
4043081				8	['4042', '1', '2']	Go-01	第2区域（西）	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg7024Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg7024.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze07.png					
