Id	CvId	Cvs	Timing	Text
143051103	143051	1	15519	哈……当然是一整夜不睡。
143051104	143051	1	24627	至于工作……看在我那么努力的份上，之后就交给你了！
143052101	143052	1		早晨的微风真舒服……
143052102	143052	1	3865	啊，早上好
143052103	143052	1	7119	我说话的语气怎么变了？
143052104	143052	1	11418	以前伪装成别人的时候，感觉这种性格的女生大多都很受欢迎？
143052105	143052	1	23985	更喜欢我原来的样子？
143052106	143052	1	30135	啊……太好了，发出这种声音真的好难……跟上刑一样……
143054101	143054	1		……
143054102	143054	1	8443	……啊！
143054103	143054	1	9967	你回来了……
143054104	143054	1	12032	不，是幻觉吗……？
143054105	143054	1	16071	……
143054106	143054	1	19650	是真的……
143054107	143054	1	24845	太好了，是真的……
143056101	143056	1		……
143056102	143056	1	2336	可恶……得找个办法反击……
143056103	143056	1	6446	不，我什么都没说。
143058101	143058	1		……
143058102	143058	1	6773	你真无聊……
143058103	143058	1	11355	等下，不准戳完就跑！
143058104	143058	1	13801	……
143001201	143001	2		嗯，我是拉弥亚……
143001202	143001	2	3265	啊？还要说点别的？
143001203	143001	2	6063	呃……等等……让我先想一会儿……
143016201	143016	2		升格网络的秘密……
143016202	143016	2	5233	你接触过比我强得多的升格者， 应该知道这不是什么该碰的话题。
143016203	143016	2	13142	人想活得长久点，就不要去自找麻烦， 算是我对你的忠告吧。
143016204	143016	2	19961	不过……有时候， 麻烦似乎更喜欢自己找上门啊……
143017201	143017	2		作为升格者的目的？
143017202	143017	2	3244	没什么重要的事，能有个容身的地方， 我的目的就已经实现一半了
143017203	143017	2	9361	不如说……不是升格者才更好，
143017204	143017	2	12829	可我要是没有成为升格者， 还能活到现在吗？
143018201	143018	2		用真面目和别人相处……？
143018202	143018	2	3579	会被打出去啦。
143018203	143018	2	6178	就算有人愿意接受， 这条鱼尾都还是会被当做怪异的东西
143018204	143018	2	13337	那些人的目光，光是想想， 身体就像被烤熟了一样……
143020201	143020	2		就算露娜小姐把力量借给我，我还是不觉得自己有变强了……
143020202	143020	2	6236	明明是个升格者……
143020203	143020	2	8859	话说，你之前有怕过我吗？
143020204	143020	2	12390	等等，忘了这个问题吧！
143020205	143020	2	14950	……别说，我求你别说了！
143021201	143021	2		我出生的地方吗？
143021202	143021	2	5668	那里所有的人和物都跟我格格不入……当然也谈不上喜欢……
143021203	143021	2	12177	可即便这样，即便很多很多事物都被埋葬了在那里，那里……也是我的故乡……而我，却永远也回不去了。
143022201	143022	2		和我做个约定，无论怎样也要活着。
143022202	143022	2	5266	“活着”是件很困难的事， 要拼尽全力才能做好，很不容易的！
143022203	143022	2	11289	还有……
143022204	143022	2	12980	我希望你活下去……
143022205	143022	2	15599	嗯，很希望。
143023201	143023	2		从今往后该做什么呢……
143023202	143023	2	4519	一生不工作被人好吃好喝供着…… 似乎也不错。
143023203	143023	2	9239	你有什么想做的事吗？ 和你在一起的话，怎么样都无所谓……
143023204	143023	2	13997	不，至少得有稳定的食物来源，我可以稍微忍忍，你要保证一日三餐……
143023205	143023	2	21277	嗯，没有什么比这个更重要了。
143033201	143033	2		送点吃的吧，我在做囤粮过冬的准备
143033202	143033	2	3962	我当然知道升格者不会饿死了！ 但你不是个实打实的人类吗？ 一点未雨绸缪的危机意识都没有……
143033203	143033	2	11316	没办法，趁这个机会把你的那部分也 一起囤起来吧。
143034201	143034	2		对了，让拉弥亚教你些什么吧， 这样你就会对我心生尊敬了。
143034202	143034	2	6950	你想学游泳吗？你会了不用教……
143034203	143034	2	10519	那你会潜水吗？也会……
143034204	143034	2	14858	我想到了！ 伪装和易容你肯定不会对不对？
143034205	143034	2	19465	呃……但好像这种事也教不了……
143035201	143035	2		……
143035202	143035	2	1707	话说，作为一个升格者，是不是不应该随便收人类送的礼物来着？
143035203	143035	2	8306	得把这条记下来，可不能忘了自己的 立场……最后得加上备注—— “除了你”
143035204	143035	2	14393	……
143035205	143035	2	16167	……我才没有自欺欺人，你的情况比较特别，得另做对待才行。
143094201	143094	2		在你身旁的感觉还真奇妙…… 我开始有点理解那些构造体愿意围着你转的原因了。
143094202	143094	2	7890	对了，如果我下次伪装成其他构造体和你待上一整天，让你意识不到其实是我
143094203	143094	2	14630	等等，总感觉这么做是在便宜别人， 还是算了。
143096201	143096	2		昨天……我做了一个梦， 梦见所有人都离开了……
143096202	143096	2	5706	我怎么也跟不上他们的脚步，只能看着大家离自己越来越远，直到看不见……
143096203	143096	2	15187	嗯，这只是个梦，所以我不在意。 再幸福的人，肯定也会做噩梦……
143096204	143096	2	24958	不知从什么时候起，我也能拥有这种 想法了，真好啊……
143097201	143097	2		童话故事里，人鱼公主会把自己的鳞片当作信物送给心爱的人……
143097202	143097	2	7649	我是没有褪下来的鳞片能用…… 说到底我也根本不是公主……
143097203	143097	2	13918	那用什么作为替代，你才能接受呢？
143038201	143038	2		……
143038202	143038	2	6002	睡吧睡吧，等你睡醒了， 我就能嘲笑你工作偷懒了。
143038203	143038	2	13205	……
143043201	143043	2		好累……喂喂，一起去休息吧。
143043202	143043	2	6678	我明明什么都还没做……？我……
143043203	143043	2	9673	我一直在心里默念“你快带我去休息吧带我去休息吧带我去休息吧。” 这种事很费脑子的！
143044201	143044	2		……
143044202	143044	2	1389	要不要我帮你分担一点工作？
143044203	143044	2	6299	你那是什么眼神？虽然你什么都没说，但我总觉得自己被冒犯了！
143044204	143044	2	12349	……
143050201	143050	2		早上好
143050202	143050	2	2491	嗯，今天我也精神饱满
143050203	143050	2	7267	可以看你工作看一整天。
143050204	143050	2	11667	……
143051201	143051	2		唷，今天试着提早了一点，怎么样， 是不是对我刮目相看了？
143051202	143051	2	7768	怎么做到的？
143051203	143051	2	10617	哈……当然是一整夜不睡。
143051204	143051	2	16774	至于工作……看在我那么努力的份上，之后就交给你了！
143052201	143052	2		早晨的微风真舒服……
143052202	143052	2	4863	啊，早上好
143052203	143052	2	7529	我说话的语气怎么变了？
143052204	143052	2	10890	以前伪装成别人的时候，感觉这种性格的女生大多都很受欢迎？
143052205	143052	2	18275	更喜欢我原来的样子？
143052206	143052	2	20537	啊……太好了，发出这种声音真的好难……跟上刑一样……
143054201	143054	2		……
143054202	143054	2	8382	……啊！
143054203	143054	2	10289	你回来了……
143054204	143054	2	12618	不，是幻觉吗……？
143054205	143054	2	15532	……
143054206	143054	2	19651	是真的……
143054207	143054	2	23321	太好了，是真的……
143056201	143056	2		……
143056202	143056	2	3427	可恶……得找个办法反击……
143056203	143056	2	7581	不，我什么都没说。
143058201	143058	2		……
143058202	143058	2	7836	你真无聊……
143058203	143058	2	11808	等下，不准戳完就跑！
143058204	143058	2	15390	……
143001301	143001	3		嗯，我是拉弥亚……
143001302	143001	3	4200	啊？还要说点别的？
143001303	143001	3	7134	呃……等等……让我先想一会儿……
143016301	143016	3		升格网络的秘密……
143016302	143016	3	4987	你接触过比我强得多的升格者， 应该知道这不是什么该碰的话题。
143016303	143016	3	12505	人想活得长久点，就不要去自找麻烦， 算是我对你的忠告吧。
143016304	143016	3	19530	不过……有时候， 麻烦似乎更喜欢自己找上门啊……
143017301	143017	3		作为升格者的目的？
143017302	143017	3	3004	没什么重要的事，能有个容身的地方， 我的目的就已经实现一半了
143017303	143017	3	10729	不如说……不是升格者才更好，
143017304	143017	3	15094	可我要是没有成为升格者， 还能活到现在吗？
143020301	143020	3		就算露娜小姐把力量借给我，我还是不觉得自己有变强了……
143020302	143020	3	5992	明明是个升格者……
143020303	143020	3	8829	话说，你之前有怕过我吗？
143020304	143020	3	12463	等等，忘了这个问题吧！
143020305	143020	3	14730	……别说，我求你别说了！
143021301	143021	3		我出生的地方吗？
143021302	143021	3	3079	那里所有的人和物都跟我格格不入……当然也谈不上喜欢……
143021303	143021	3	9229	可即便这样，即便很多很多事物都被埋葬了在那里，那里……也是我的故乡……而我，却永远也回不去了。
143022301	143022	3		和我做个约定，无论怎样也要活着。
143022302	143022	3	5289	“活着”是件很困难的事， 要拼尽全力才能做好，很不容易的！
143022303	143022	3	11309	还有……
143022304	143022	3	13001	我希望你活下去……
143022305	143022	3	15461	嗯，很希望。
143023301	143023	3		从今往后该做什么呢……
143023302	143023	3	2435	一生不工作被人好吃好喝供着…… 似乎也不错。
143023303	143023	3	8155	你有什么想做的事吗？ 和你在一起的话，怎么样都无所谓……
143023304	143023	3	15388	不，至少得有稳定的食物来源，我可以稍微忍忍，你要保证一日三餐……
143023305	143023	3	23429	嗯，没有什么比这个更重要了。
143033301	143033	3		送点吃的吧，我在做囤粮过冬的准备
143033302	143033	3	5788	我当然知道升格者不会饿死了！ 但你不是个实打实的人类吗？ 一点未雨绸缪的危机意识都没有……
143033303	143033	3	13747	没办法，趁这个机会把你的那部分也 一起囤起来吧。
143034301	143034	3		对了，让拉弥亚教你些什么吧， 这样你就会对我心生尊敬了。
143034302	143034	3	6344	你想学游泳吗？你会了不用教……
143034303	143034	3	10314	那你会潜水吗？也会……
143034304	143034	3	15318	我想到了！ 伪装和易容你肯定不会对不对？
143034305	143034	3	19445	呃……但好像这种事也教不了……
143035301	143035	3		……
143035302	143035	3	911	话说，作为一个升格者，是不是不应该随便收人类送的礼物来着？
143035303	143035	3	7008	得把这条记下来，可不能忘了自己的 立场……最后得加上备注—— “除了你”
143035304	143035	3	14116	……
143035305	143035	3	15191	……我才没有自欺欺人，你的情况比较特别，得另做对待才行。
143094301	143094	3		在你身旁的感觉还真奇妙…… 我开始有点理解那些构造体愿意围着你转的原因了。
