Id	EventId	StepId	NextStepId	Type	FightNodeId	WorkShopId	EffectGroupId	StoryId	StepRewardItemType	StepRewardItemId	StepRewardItemCount	OptionGroupId	Title	TitleContent	RoleIcon	RoleName	RoleContent	RoleEffect	EventDesc	ConfirmContent	BgAsset
793	308	30807	30808	1									虚空终结	绯色的晚景		洁塔薇	姐姐！！！		落败的监察者汇聚全身算力，准备引爆这片区域。\n「洁塔薇.Beta」见状，将自身残余的算力注入武器中。片刻间，一道巨大的高功率光线湮灭了即将自爆的监察者。耀眼的强光后，她倒在了地上。	上前	Assets/Product/Texture/Image/BgStory/BgStory749.jpg
794	308	30808	30809	1									虚空终结	绯色的晚景	Assets/Product/Texture/Image/RoleStory/V2110jtwNormal02.png	洁塔薇.Beta	剩下的……就交给你们了……		你上前扶起了倒在地上的「洁塔薇.Beta」，失去自身算力的她，身影正在变得透明。<color=#DC143C>「矩阵」</color>在不断修正她这个<color=#DC143C>「异常变量」</color>。被修正前，她握住了你身旁另一位洁塔薇的手，将注入算力的武器留给了洁塔薇。\n与你们道别后，她的身影随着虚空裂痕一起消散。	查看四周	Assets/Product/Texture/Image/BgStory/BgStory749.jpg
795	308	30809		3			99992		2	{1: 9005}	{1: 1}		虚空终结	绯色的晚景					你来到虚空监察者的残骸前，从它开敞的胸口取出绯红色的<color=#DC143C>「秘钥」</color>时，红蓝双色的秘钥似乎产生了某种共鸣。你有一种直觉，两股相异的能量似乎会是开启矩阵中枢权限的关键。	收起离开	Assets/Product/Texture/Image/BgStory/BgStory749.jpg
796	308	30810	30811	1									虚空终结	绯色的晚景					你口袋中的投影仪与裂痕产生了反应，启动投影仪的「穿梭」功能后，你和洁塔薇平安地进入了虚空。	探索四周	Assets/Product/Texture/Image/BgStory/BgStory800.jpg
797	308	30811	30812	1									虚空终结	绯色的晚景	Assets/Product/Texture/Image/RoleStory/V290gwNormal04.png	虚空监察者	<color=#DC143C>「一级应急预案」</color>启用，非法访问虚空者，修正！		你们在迷离的幻境中游荡了一会，遇见了一个扭曲的身影，它似乎刚刚经历过一番大战，身上遍布伤口。看见你们后，它不由分说地朝你们发起来了攻击。	反击	Assets/Product/Texture/Image/BgStory/BgStory800.jpg
798	308	30812	30813	4	970020								虚空终结	绯色的晚景						开始战斗	Assets/Product/Texture/Image/BgStory/BgStory800.jpg
799	308	30813	30814	3					2	{1: 9033}	{1: 1}		虚空终结	绯色的晚景					你们打倒了来自虚空的监察者，从对方身上回收了一个看上去十分普通的印章，用途似乎是给信封加盖带有独特图案的印泥。你不记得自己从哪得到过信封之类的东西，不过之后或许会用上。	收起印章	Assets/Product/Texture/Image/BgStory/BgStory800.jpg
800	308	30814		1			99996						虚空终结	绯色的晚景	Assets/Product/Texture/Image/RoleStory/V260qyNormal01.png	洁塔薇	嗯嗯！这是第六感哦。		通过虚空，你们来到了名为Beta的世界，这里的一切对你们都很新鲜。你身边的洁塔薇似乎与这个世界产生了某种感应，她相信这个直觉能帮助你们找到另一位洁塔薇。	离开	Assets/Product/Texture/Image/BgStory/BgStory915.jpg
801	308	30815		1									虚空终结	绯色的晚景					谨慎起见，你拉着洁塔薇远离了这个虚空裂痕。	离开	Assets/Product/Texture/Image/BgStory/BgStory925.jpg
802	503	50301	50302	1									命定曙光	二重交叠的可能					与虚空监察者的战斗引起了系统的关注，矩阵的安全程序开始运转，Alpha世界处处是虚空裂痕和从中出现的强大怪物。你和洁塔薇索性躲进了虚空里，你们误打误撞中进入了一个诡异的虚空数据库。	检索	Assets/Product/Texture/Image/BgStory/BgStory927.jpg
803	503	50302		2								50302	命定曙光	二重交叠的可能		天选者	那家伙说过的两位一体的算力吗……		你发现数据库的主机里保存着一段特殊的匿名讯息，这个信息揭露了一个猜想——集齐两个世界的秘钥可以组成进入矩阵中枢所需的权限证书，同时进入者自身也需要符合一定的算力门槛。	决定	Assets/Product/Texture/Image/BgStory/BgStory927.jpg
804	503	50303	50304	3					2	{1: 9035}	{1: 1}		命定曙光	二重交叠的可能	Assets/Product/Texture/Image/RoleStory/V260qyNormal01.png	洁塔薇	好神奇！		洁塔薇拿出两把秘钥放在数据库的面板中央，霎时间，红蓝两色的秘钥发出强光，很快结合在一起并变成了完整的双色秘钥，屏幕上显示出了「中枢权限证书」的字样。	收起	Assets/Product/Texture/Image/BgStory/BgStory927.jpg
805	503	50304		1									命定曙光	二重交叠的可能					收好钥匙后，你们赶在数据库关闭前离开了虚空。	离开	Assets/Product/Texture/Image/BgStory/BgStory938.jpg
806	801	80101	80102	1									终末旅途	先知受难日	Assets/Product/Texture/Image/RoleStory/CibeizheNormal03.png	高位权限	对于终局来说，天选者，你不是必须的。		由于虚空监察者被击杀，矩阵的天幕覆盖了大量红色的<color=#DC143C>「警告！」</color>，即使你们东躲西藏，高位权限还是很快定位了你们的位置，她毫无预兆地出现在你们面前，就像之前所有轮回那样。	准备战斗	Assets/Product/Texture/Image/BgStory/BgStory914.jpg
807	801	80102		2								80102	终末旅途	先知受难日	Assets/Product/Texture/Image/RoleStory/CibeizheNormal01.png	高位权限	即是说，你的存在会阻碍她的迭代。		还没做好战斗准备，天空中已经出现了大量虚空裂痕，这些裂痕之中藏着无数箭矢。在你推开洁塔薇的一瞬间，那些绯色的箭同时贯穿了你的胸膛。\n<color=#DC143C>「你已经猜到了自己的结局……」</color>\n<color=#DC143C>「但此时此刻，你仍有未完成的心愿。」</color>	挣扎■身	Assets/Product/Texture/Image/BgStory/BgStory914.jpg
808	801	80103	80104	1									终末旅途	先知受难日		天选者	用芯片打开你的算力锁！		你拉住洁塔薇的手，将残存算力输送给她。这时，洁塔薇口袋中的<color=#DC143C>「红蓝秘钥」</color>开始发出亮光，变成了一块发着耀眼强光的芯片，同时发光的还有她的胸口。	挣■	Assets/Product/Texture/Image/BgStory/BgStory914.jpg
809	801	80104	80105	1									终末旅途	先知受难日		洁塔薇	天选者！■■■■……■■！		在意识消失前，你看见洁塔薇将钥匙插入了胸膛，而后，就像先前那样，她的外貌发生了改变，变得越来越像Beta侧的洁塔薇。\n<color=#DC143C>「你欣慰地躺倒在地上。」</color>\n<color=#DC143C>「不知为何，你感到前所未有的轻松。」</color>\n<color=#DC143C>「望着天空，你痴痴地笑着，在洁塔薇的一声声呼叫中失去了意识。」</color>	再见	Assets/Product/Texture/Image/BgStory/Bgstory293.png
810	801	80105	80106	1									终末旅途	先知受难日					<color=#DC143C>「天选者，你已死亡」</color>\n洁塔薇愤怒地举起武器，获得了调取矩阵算力权限的她，即使面对天空另一端的高位权限，也不再畏惧。	开枪	Assets/Product/Texture/Image/BgStory/Bgstory293.png
811	801	80106		4	970015								终末旅途	先知受难日						开枪	Assets/Product/Texture/Image/BgStory/Bgstory293.png
812	90018	9001801	9001802	1									既定阻碍	在途的试炼	Assets/Product/Texture/Image/RoleStory/V280bldNormal02.png	罗伯特	我等你很久了，年轻人。		由于Alpha世界投影仪限制被完全解除，Beta世界的因果似乎也相应地发生了变化。洁塔薇没有等来意料中的强欲权限，却等来了她曾在深渊见过的警长罗伯特，据她所知，这也是高位权限分身中的一个。	保持警惕	Assets/Product/Texture/Image/BgStory/BgStory832.jpg
813	90018	9001802	9001803	1									既定阻碍	在途的试炼	Assets/Product/Texture/Image/RoleStory/V2110jtwNormal01.png	洁塔薇.Beta	我对你说的没兴趣……长话短说。		警长罗伯特深吸了一口气，开始自我介绍：\n「他称自己在某个时空叫巴拉德，不过这里的身份是罗伯特。罗伯特平日里积极打击犯罪，受人爱戴，他有一个可爱的女儿，虽说曾经加入过邪教，不过目前家庭和睦……」\n听到这，洁塔薇不得不打断对方。	继续听	Assets/Product/Texture/Image/BgStory/BgStory831.jpg
814	90018	9001803	9001804	1									既定阻碍	在途的试炼	Assets/Product/Texture/Image/RoleStory/V2110jtwNormal01.png	洁塔薇.Beta	够了！		罗伯特决定长话短说：\n「他谈到启用投影机的隐藏功能是“不道德”的，尝试挑战高位权限更是“滑稽”的，如果说这里还有谁能挡住洁塔薇，那么他是最合适的人选。」\n「作为高位权限的分身，他必须以“义警”、“神秘拥护者”这类非官方的身份给洁塔薇一点教训，正义与邪恶就像硬币的两面……」\n听到这，洁塔薇再次失去了耐心。	开枪	Assets/Product/Texture/Image/BgStory/BgStory831.jpg
815	90018	9001804	9001805	1									既定阻碍	在途的试炼	Assets/Product/Texture/Image/RoleStory/V280bldNormal01.png	偏执镜像	年轻人，未免太过心急。		看到满脸写着不耐烦的洁塔薇，偏执镜像正式摆开了架势，两人的战斗一触即发。	继续开枪	Assets/Product/Texture/Image/BgStory/BgStory831.jpg
816	90018	9001805		4	970014								既定阻碍	在途的试炼						继续开枪	Assets/Product/Texture/Image/BgStory/BgStory831.jpg
817	90019	9001901	9001902	3					2	{1: 9100, 2: 9101}	{1: 1, 2: 1}		命运邀约	前往中枢之路	Assets/Product/Texture/Image/RoleStory/V280bldNormal02.png	偏执镜像	停停停，不打了，累了。		偏执镜像在洁塔薇面前倒下了，洁塔薇没想过自己会迎来那么场硬仗。警长疲惫地坐在地上，从外套口袋中掏出了一封邀请函，看上去和一般的邀请函没什么区别，只不过，洁塔薇能感觉到其中蕴含着微妙的算力涌动。	追问	Assets/Product/Texture/Image/BgStory/BgStory830.jpg
818	90019	9001902	9001903	1									命运邀约	前往中枢之路	Assets/Product/Texture/Image/RoleStory/V2110jtwNormal01.png	洁塔薇.Beta	说是中枢，其实是骗局吧？		「来自于高位权限的邀请、勇敢者的证明、至高无上的荣誉，以及……前往中枢权限的唯一通行证。」听见跟中枢有关的字眼，洁塔薇没有太激动，这一次，她变得很谨慎。	举枪	Assets/Product/Texture/Image/BgStory/BgStory830.jpg
819	90019	9001903	9001904	3					2	{1: 9032}	{1: 1}		命运邀约	前往中枢之路	Assets/Product/Texture/Image/RoleStory/V280bldNormal02.png	偏执镜像	爱信不信。		偏执镜像淡淡一笑，没有试图说服洁塔薇。他明白，哪怕洁塔薇不相信，最终也一定会去的。	收下邀请函	Assets/Product/Texture/Image/BgStory/BgStory830.jpg
820	90019	9001904		2								9001904	命运邀约	前往中枢之路						决定	Assets/Product/Texture/Image/BgStory/BgStory830.jpg
821	90019	9001905		5		2							命运邀约	前往中枢之路					刚才的硬仗使洁塔薇非常疲惫，她决定先在附近休整下状态。	休整	Assets/Product/Texture/Image/BgStory/BgStory830.jpg
822	90019	9001906		1									命运邀约	前往中枢之路					为了验证邀请函的真实性，洁塔薇决定立即出发。	出发	Assets/Product/Texture/Image/BgStory/BgStory830.jpg
823	90019	9001907		1									命运邀约	前往中枢之路						离开	Assets/Product/Texture/Image/BgStory/BgStory830.jpg
824	90020	9002001	9002002	1									中枢之门	最后的守卫	Assets/Product/Texture/Image/RoleStory/V2110jtwNormal01.png	洁塔薇.Beta	看上去不像演的……		洁塔薇来到邀请函上标识的坐标，那里有一扇比她想象中质朴得多的门。门前坐着一个高大的机械体，非要说「高大」的程度，光是影子就能遮住洁塔薇。	靠近	Assets/Product/Texture/Image/BgStory/BgStory864.jpg
825	90020	9002002		2								9002002	中枢之门	最后的守卫	Assets/Product/Texture/Image/RoleStory/V2100gwNormal03.png	王者镜像	孤军奋战？我看，是飞蛾扑火。		对方猛地站起身子，地面也为之震动。机械体自称本名叫「国王」，在这里也可以称他为<color=#DC143C>「王者镜像」</color>，是守卫中枢的捍卫者。他询问洁塔薇，是否带了他要的东西，没有的话就无法进入这里。	决定	Assets/Product/Texture/Image/BgStory/BgStory864.jpg
826	90020	9002003	9002004	1									中枢之门	最后的守卫	Assets/Product/Texture/Image/RoleStory/V260qyNormal07.png	洁塔薇	诶诶，赶上了啊！		「她可不是孤军奋战，还有我们！」洁塔薇身后传来了某个女孩的声音，回过头，是不知何时赶来的Alpha二人组，双马尾女孩朝洁塔薇晃了晃手中的印章，洁塔薇心领神会，拿出了白色的邀请函。	盖章	Assets/Product/Texture/Image/BgStory/BgStory864.jpg
827	90020	9002004	9002005	1									中枢之门	最后的守卫	Assets/Product/Texture/Image/RoleStory/V2100gwNormal03.png	王者镜像	三人组吗？无所谓。		洁塔薇将封好印泥的邀请函拿给守门人，对面满意地点了点头，从背后取出了巨大的兵器，战斗一触即发。	准备战斗	Assets/Product/Texture/Image/BgStory/BgStory864.jpg
828	90020	9002005		4	970016								中枢之门	最后的守卫						开始战斗	Assets/Product/Texture/Image/BgStory/BgStory864.jpg
829	90020	9002006	9002008	1									中枢之门	最后的守卫	Assets/Product/Texture/Image/RoleStory/V2100gwNormal03.png	王者镜像	没有印章，无法验明真伪。		洁塔薇交出了邀请函，守门人不屑地将其丢到一边，他询问洁塔薇如何证明这封信不是伪造的。洁塔薇一时语塞，就在这时，守门人突然召唤出巨大的虚空裂痕，并趁着洁塔薇没有防备将她掷入其中。	寻找出口	Assets/Product/Texture/Image/BgStory/BgStory864.jpg
830	90020	9002007	9002008	1									中枢之门	最后的守卫		王者镜像	你就拿这个考验我？		洁塔薇试着拿出些金币给守门人，可对方无动于衷。在洁塔薇分心的片刻，守门人召唤出了虚空裂痕，并将她掷入其中。	寻找出口	Assets/Product/Texture/Image/BgStory/BgStory864.jpg
831	90020	9002008	9002009	1									中枢之门	最后的守卫	Assets/Product/Texture/Image/RoleStory/MajiyaweiliTheatre302.png	智识镜像	好久不见，智慧增长了吗，洁塔薇？		洁塔薇顺着虚空裂痕掉到了某个未知之境，还没等她查看四周情况，面前出现了熟悉的身影。	开枪	Assets/Product/Texture/Image/BgStory/BgStory627.jpg
832	90020	9002009		4	970003								中枢之门	最后的守卫						开枪	Assets/Product/Texture/Image/BgStory/BgStory627.jpg
