Id	Type	Params	Formula	Desc
861418	10402	[11]		箱庭棋域位于第9关
861419	10403	[5]		箱庭棋域拥有5点能量
861420	10402	[13]		箱庭棋域位于困难第1关
861421	10402	[15]		箱庭棋域位于困难第3关
861430	10402	[27]		幻弈棋踪位于简单1-1
861431	10402	[28]		幻弈棋踪位于简单1-2
861432	10402	[29]		幻弈棋踪位于简单1-3
861433	10402	[30]		幻弈棋踪位于简单1-4
861434	10402	[31]		幻弈棋踪位于简单1-5
861435	10402	[33]		幻弈棋踪位于简单1-7
861436	10402	[35]		幻弈棋踪位于简单1-9
861437	10402	[37]		幻弈棋踪位于困难1-1
861438	10402	[40]		幻弈棋踪位于困难1-4
861439	10402	[42]		幻弈棋踪位于简单2-1
861440	10405	[61710]		幻弈棋踪位于简单1-1触发引导
861441	10405	[61711]		幻弈棋踪位于简单1-2触发引导
861442	10405	[61712]		幻弈棋踪位于简单1-3触发引导
861443	10406	[1]		幻弈棋踪场上出现盘面增援
861444	10407	[1021005]		幻弈棋踪操控露西亚
861501	10171	[3, 12]		映像潜渊中收集12个三星插件
861502	10171	[3, 25]		映像潜渊中收集25个三星插件
861503	10171	[3, 40]		映像潜渊中收集40个三星插件
861504	10171	[3, 70]		映像潜渊中收集70个三星插件
861505	10171	[3, 105]		映像潜渊中收集105个三星插件
861601	10171	[4, 25]		映像潜渊中收集25个四星插件
861602	10171	[4, 40]		映像潜渊中收集40个四星插件
861603	10171	[4, 55]		映像潜渊中收集55个四星插件
861604	10171	[4, 100]		映像潜渊中收集100个四星插件
861605	10171	[4, 165]		映像潜渊中收集165个四星插件
861701	10171	[5, 20]		映像潜渊中收集20个五星插件
861702	10171	[5, 40]		映像潜渊中收集40个五星插件
861703	10171	[5, 55]		映像潜渊中收集55个五星插件
861704	10171	[5, 100]		映像潜渊中收集100个五星插件
861705	10171	[5, 165]		映像潜渊中收集165个五星插件
861801	10171	[6, 32]		映像潜渊中收集32个六星插件
861802	10171	[6, 50]		映像潜渊中收集50个六星插件
861803	10171	[6, 70]		映像潜渊中收集70个六星插件
861804	10171	[6, 130]		映像潜渊中收集130个六星插件
861805	10171	[6, 215]		映像潜渊中收集215个六星插件
861901	10170	[4, 70]		完成89km作战后
861902	10111	[98021]		完成时序任务I
861903	10111	[98022]		完成时序任务II
861904	10111	[98023]		完成时序任务III
862001	23001	[22002]		源初时序开启后
862002	23001	[22003]		演变时序开启后
862003	23001	[22004]		终末时序开启后
862004	23001	[22005]		循环时序开启后
862005	23001	[22006]		源初时序开启后
862006	23001	[22007]		演变时序开启后
862007	23001	[22008]		终末时序开启后
862008	23001	[22009]		循环时序开启后
862101	23001	[22006]		源初时序开启后
862102	10170	[5, 75]		完成89km作战
862103			862101|862102	完成89km作战或源初时序开启后开放
862104	10170	[1, 10]		完成10km作战
862105	10170	[2, 30]		完成30km作战
862106	10170	[3, 50]		完成50km作战
862107	10170	[4, 70]		完成70km作战
862108	10170	[5, 89]		完成89km作战
862109	10172	[1, 90]		源初时序开启后完成90km作战
862110	10172	[2, 90]		演变时序开启后完成90km作战
862111	10172	[3, 90]		终末时序开启后完成90km作战
862112	20112	[0]		下载全部分包
862113	10170	[1, 1]		
862114			862115&862116	
862115	23001	[22006]		
862116	10170	[5, 89]		
861512	88005	[7]		链合回路五期挑战至鲨士碧儿
862201	11101	[96, 1]		
862202	11101	[97, 1]		
862203	11101	[98, 1]		
862300	10135	[150]		通关渊山矿区溶洞
862301	10135	[151]		通关渊山矿区甬路
862400	17320	[100, 1]		通关基础教学后解锁
862401	17320	[101, 1]		通关牛刀小试后解锁
862402	17320	[102, 1]		通关初露锋芒后解锁
862403	17320	[103, 1]		通关渐入佳境后解锁
862404	17320	[104, 1]		通关大显身手后解锁
862405	17320	[105, 1]		通关出神入化后解锁
862411	17321	[5]		共计获得5颗星星后解锁
862412	17321	[8]		共计获得8颗星星后解锁
862413	17321	[11]		共计获得11颗星星后解锁
862414	17321	[14]		共计获得14颗星星后解锁
862415	10101	[20]		指挥官20级解锁
862416	10153	[1764864000, 1]		12/5 前注册可解锁
862417			862415&862416	
862418	20112	[201]		下载201分包
862419	20112	[202]		下载202分包
862420	20112	[203]		下载203分包
862421	20112	[204]		下载204分包
862422	10401	[31]		通关ST-05解锁
862423	10401	[36]		通关ST-10解锁
862424	10401	[40]		通关EX-04解锁
862425	10401	[44]		通关ST-13解锁
862426	10401	[46]		通关ST-15解锁
862500	10221	[1001]		新春游园位于1001
862501	10221	[1002]		新春游园位于1002
862502	10221	[1006]		新春游园位于1006
862503	10221	[3005]		新春游园位于3005
862510	10105	[30163104]		通关CRA-Ⅳ解锁
862511	10105	[30163107]		通关CRA-Ⅶ解锁
862512	10105	[30163108]		通关EX-Ⅰ解锁
862513	10411	[1]		通关CRA-Ⅰ
862514	10411	[2]		通关CRA-Ⅱ
862520	13121	[1]		链合回路棋盘内存在道具
862521	13121	[2]		链合回路棋盘内存在召唤物
862531	10226			界限构解5.0已经解锁困难难度
862532	10227	[99950110]		界限构解5.0玩家处于第二关的词缀选择界面
862533	10228	[99950110]		界限构解5.0第二关环境情报弹窗已弹出
862534	10227	[30162534]		界限构解5.0玩家处于第一关的词缀选择界面
862535	10179	[4, 2]		完成【露记工房】订单01
862536	10180	[9]		【露记工房】店铺等级Lv9
862537	10180	[4]		【店铺Lv4】解锁
862538	10180	[8]		【店铺Lv8】解锁
862539	10180	[6]		【店铺Lv6】解锁
862540	10180	[12]		【店铺Lv12】解锁
862541	10180	[1]		【店铺等级Lv1】解锁
862542	10180	[2]		【店铺等级Lv2】解锁
862543	10180	[3]		【店铺等级Lv3】解锁
862544	10180	[4]		【店铺等级Lv4】解锁
862545	10180	[5]		【店铺等级Lv5】解锁
862546	10180	[6]		【店铺等级Lv6】解锁
862547	10180	[7]		【店铺等级Lv7】解锁
862548	10180	[8]		【店铺等级Lv8】解锁
862549	10180	[9]		【店铺等级Lv9】解锁
862550	10180	[10]		【店铺等级Lv10】解锁
862551	10180	[11]		【店铺等级Lv11】解锁
862552	10180	[12]		【店铺等级Lv12】解锁
862553	10179	[1, 2]		完成【事件00】解锁
862554	10179	[2, 2]		完成【事件01】解锁
862555	10179	[3, 2]		完成【事件02】解锁
862556	10179	[4, 2]		完成【事件03】解锁
862557	10179	[5, 2]		完成【事件04】解锁
862558	10179	[6, 2]		完成【事件05】解锁
862559	10179	[7, 2]		完成【事件06】解锁
862560	10179	[8, 2]		完成【事件07】解锁
862561	10179	[9, 2]		完成【事件08】解锁
862562	10179	[10, 2]		完成【事件09】解锁
862563	10179	[11, 2]		完成【事件10】解锁
862564	10179	[12, 2]		完成【事件11】解锁
862565	10179	[14, 2]		完成【订单01】解锁
862566	10179	[15, 2]		完成【订单02】解锁
862567	10179	[16, 2]		完成【订单03】解锁
862568	10179	[17, 2]		完成【订单04】解锁
862569	10179	[18, 2]		完成【订单05】解锁
862570	10179	[19, 2]		完成【订单06】解锁
862571	10179	[2, 1]		接取【事件01】
862572	10179	[5, 1]		接取【事件04】
862573	10187	[1, 61943]		完成热销引导61943
862574	10187	[0, 60833]		未参与一期引导60833
862575	10187	[0, 61322]		未参与二期引导61322
862576	10187	[0, 61326]		未参与二期引导61326
862577	10187	[0, 60836]		未参与一期引导60836
862578	10187	[0, 61325]		未参与二期引导61325
862579	10179	[14, 1]		接取【订单01】
862580	10187	[0, 60832]		未参与一期引导60832
862581	10187	[0, 61321]		未参与二期引导61321
862582	10233	[1013]		位于【1013】午间短睡Ⅲ
862583	10233	[1015]		位于【1015】午间短睡Ⅴ
862584	10233	[1017]		位于【1017】午间短睡Ⅶ
862585	10187	[0, 61231]		未参与全境二期引导61231
862586	10187	[0, 61232]		未参与全境二期引导61232
862587	10187	[0, 61234]		未参与全境二期引导61234
862588	10187	[0, 61235]		未参与全境二期引导61235
862589	10234	[2]		战区主界面有2个区域
862590	10234	[3]		战区主界面有3个区域
862591	10233	[1021]		位于【1021】黄粱一梦Ⅰ
862592	10233	[1023]		位于【1023】黄粱一梦Ⅲ
862593	10233	[1031]		位于【1031】软枕安寐Ⅰ
862594	10233	[1033]		位于【1033】软枕安寐Ⅲ
862595	17417	[20131]		位于阿呆破坏王【20131】关卡
862596	10187	[1, 63051]		已完成引导63051
862597	17420	[101]		背包玩法位于关卡101
862598	17420	[201]		背包玩法位于关卡201
862599	17420	[301]		背包玩法位于关卡301
862600	10229	[1]		达成任意终点格
862601	10229	[2]		达成所有终点格
862602	10230	[10]		达成神威
862603	10230	[11]		达成工程部队
862604	10230	[12]		达成艺术协会
862605	10230	[13]		达成灰鸦小队
862606	10230	[14]		达成库洛姆
862607	10230	[15]		达成卡穆
862608	10231	[2]		操作次数2
862609	23001	[904]		该关卡暂未开放
862610	10231	[3]		操作次数3
862611	10230	[12, 14]		达成库洛姆和艺术协会
862612	10230	[10, 12]		达成神威和艺术协会
862613	10231	[1]		操作次数1
862614	10230	[12, 13]		达成艺术协会和灰鸦小队
862615	10230	[10, 12, 13]		达成神威、艺术协会和灰鸦小队
862616	10229	[2]		达成所有终点格
862617	10232			使用所有数字格
862618	10230	[10, 14]		达成神威、库洛姆
862619	10230	[12, 13]		达成灰鸦、艺术协会
862620	10230	[10, 15]		达成卡穆、神威
862621	10230	[10, 12, 15]		达成卡穆、艺术协会、神威
862622	10230	[11, 15]		达成卡穆、工程部队
862623	10230	[10, 11]		达成神威、工程部队
862624	10235	[1]		分数达到1分
862625	10235	[5]		分数达到5分
862626	10235	[10]		分数达到10分
862627	10236	[1]		终点格数量1
862628	10235	[20]		分数达到20分
862629	10235	[30]		分数达到30分
862630	10235	[40]		分数达到40分
862631	10235	[50]		分数达到50分
862632	10235	[60]		分数达到60分
862633	10235	[70]		分数达到70分
862634	10235	[80]		分数达到80分
862635	10235	[90]		分数达到90分
862636	10235	[100]		分数达到100分
862637	10235	[110]		分数达到110分
862638	10235	[120]		分数达到120分
862639	10235	[140]		分数达到140分
862640	10235	[160]		分数达到160分
862641	10235	[150]		分数达到150分
862642	10235	[13]		分数达到13分
862643	10235	[127]		分数达到127分
862644	10235	[122]		分数达到122分
862645	10235	[148]		分数达到148分
862646	10235	[63]		分数达到63分
862647	10235	[101]		分数达到101分
862648	10235	[147]		分数达到147分
862649	10235	[6]		分数达到6分
862650	10235	[151]		分数达到151分
862651	10235	[143]		分数达到143分
862652	10235	[92]		分数达到92分
862653	10235	[112]		分数达到112分
862654	10235	[153]		分数达到153分
862655	10235	[155]		分数达到155分
862700	10250	[6]		处于渊山矿区
862701	10251	[268]		处于矿区268号新天气
862702	10251	[271]		处于矿区271号新天气
862703	10252	[1002]		高难玩法当前是否位于第2章
862704	10252	[1003]		高难玩法当前是否位于第3章
862705	10253	[1001]		花见游园当前位于1001关卡
862706	10253	[1002]		花见游园当前位于1002关卡
862707	10253	[1005]		花见游园当前位于1005关卡
862708	10253	[1007]		花见游园当前位于1007关卡
862709	10253	[1009]		花见游园当前位于1009关卡
862710	10187	[1, 63123]		花见游园已完成引导63123
862711	10254			高难玩法当前可扫荡
862712	10255	[401]		花见游园已播放花见剧情
862713	10170	[1, 1]		七实大秘境已完成1-1
862714	10187	[1, 63201]		七实大秘境已完成引导63201
862715	10170	[1, 4]		七实大秘境已完成1-4
862716	10256	[1]		七实2048当前处于第1关
862717	10256	[2]		七实2048当前处于第2关
862718	10256	[4]		七实2048当前处于第4关
862719	10256	[6]		七实2048当前处于第6关
862720	10256	[7]		七实2048当前处于第7关
862721	10256	[10]		七实2048当前处于第10关
862722	10256	[13]		七实2048当前处于第13关
862723	17425	[1728230400, 2592000, 0]		玩家在20241007凌晨后注册时间小于30天，则返回为真
862724	10257	[1021005, 5]		当前位于雷白毛跃升技能5界面
862725	10258	[1025280, 1]		雷白毛跃升技能5达到1级
862726	10256	[5]		七实2048当前处于第5关无尽关
862727	17228	[1]		七实大秘境已播放剧情1
862728	17228	[4]		七实大秘境已播放剧情3
862729	10187	[1, 50800]		检定研发引导—已完成引导50800抽出七实
862730	11101	[94008, 1]		S自选引导—仓库中已拥有94008
862731	17309	[63312, 2]		九龙二商-本次教学未触发引导63312
862732	17309	[63313, 2]		九龙二商-本次教学未触发引导63313
862733	17310	[1, 0]		九龙二商-主城大于0级
862734	17309	[63314, 2]		九龙二商-本次教学未触发引导63314
862735	17309	[63315, 2]		九龙二商-本次教学未触发引导63315
862736	17301	[3, 2]		九龙二商-当前回合数为2
862737	17309	[63316, 2]		九龙二商-本次教学未触发引导63316
862738	17303	[2, 150]		九龙二商-当前经验大于等于150
862739	17307	[2]		九龙二商-当前是普通关
862740	17229	[93]		首席FPS-处于设置界面
862741	10187	[0, 53301]		未完成引导53301
862742	10187	[1, 50901]		已完成引导50901
862743	17425	[1730908800, 2592000, 0]		玩家在20241107凌晨后注册时间小于30天，则返回为真
862744			862743&770303	勋业补给开启且注册时间满足条件
862745	17310	[3, 2]		九龙二商-主城等级为2
862746	23001	[33702]		九龙二商-位于作战期
862747	17309	[63322, 2]		九龙二商-本次教学未触发引导63322
862748	17427	[101, 1]		星罗棋布-位于101回合1
862749	17427	[102, 1]		星罗棋布-位于102回合1
862750	17427	[103, 1]		星罗棋布-位于103回合1
862751	17427	[104, 1]		星罗棋布-位于104回合1
862752	17427	[104, 6]		星罗棋布-位于104回合6
862753	17427	[105, 1]		星罗棋布-位于105回合1
862754	17427	[107, 3]		星罗棋布-位于107回合3
862755	17427	[107, 6]		星罗棋布-位于107回合6
862756	17427	[109, 1]		星罗棋布-位于109回合1
862757	17427	[110, 1]		星罗棋布-位于110回合1
862758	17427	[110, 6]		星罗棋布-位于110回合6
862759	10187	[0, 63403]		孤胆枪手-未完成引导63403
862760	10187	[0, 63404]		孤胆枪手-未完成引导63404
862761	17427	[101, 3]		星罗棋布-位于101回合3
862762	10187	[0, 63014]		肉鸽4-未完成困难黄金城引导63014
862763	10187	[0, 63013]		肉鸽4-未完成简单黄金城引导63013
862764			862762&1020708	肉鸽4-位于简单黄金城且未完成困难引导
862765			862763&1020709	肉鸽4-位于困难黄金城且未完成简单引导
862766	17233	[1, 2]		恋谱绘奏-当前位于第1关回合1
862767	17230	[1, 104]		公会战-判断是否已经击破简单孤崖关卡
862768	17232	[1, 1]		公会战-当前周目数是否大于1
862769			862767|862768|862780|862781	公会战-通关任一难度孤崖关塞或二周目以上
862770	17231	[1]		公会战-当前详情是断壁残垣关卡
862771	17602	[1]		战双牌-当前在第1关
862772	17602	[2]		战双牌-当前在第2关
862773	17602	[3]		战双牌-当前在第3关
862774	17602	[4]		战双牌-当前在第4关
862775	17602	[5]		战双牌-当前在第5关
862776	17602	[7]		战双牌-当前在第7关
862777	17602	[10]		战双牌-当前在第10关
862778	17602	[14]		战双牌-当前在第14关
862779	10158	[1]		躲猫猫2.0-当前已通关一次
862780	17230	[1, 204]		公会战-判断是否已经击破中等孤崖关卡
862781	17230	[1, 304]		公会战-判断是否已经击破困难孤崖关卡
862782	17428	[1]		摘星叙语-开幕剧情已播放
862783	32199			公会战-判断是否播放完所有弹窗和动画
862784	17601	[14]		战双牌-第14关已通关
862785	17603	[2]		战双牌-当前处于Type2的章节
862786	17603	[3]		战双牌-当前处于Type3的章节
862787			862785|862786	战双牌-当前处于Type2或者3的章节
862788	17233	[2, 1]		恋谱绘奏-当前位于第2关回合1
862789	17420	[2101]		背包玩法2.0-位于关卡2101
862790	17420	[2201]		背包玩法2.0-位于关卡2201
862791	17420	[2202]		背包玩法2.0-位于关卡2202
862792	17420	[2301]		背包玩法2.0-位于关卡2301
862801	15309	[1011002, 100000]		使用角色累计获取10万试炼评级积分激活
862802	15309	[1011002, 300000]		使用角色累计获取30万试炼评级积分解锁
862803	15309	[1011002, 700000]		使用角色累计获取70万试炼评级积分解锁
862804	15309	[1011002, 1500000]		使用角色累计获取150万试炼评级积分解锁
862805	15309	[1021005, 100000]		使用角色累计获取10万试炼评级积分激活
