Key	Text
LineArithmeticPassAll	已通关
LineArithmeticUnlockChapter	{0}后开放
LineArithmeticShotPlease	先进行发射操作
TutorialActivityLeftTime	<size=28>{0}</size>{1}
UIBattleRoleRoomBtnEnter	作战开始
UIBattleRoleRoomBtnConfirm	确定
DrawFreeTimeFormat	<size=24>({0}次)</size>\n免费
EquipNoEquip	未装备
EquipNoSixStar	非六星
EquipNoMaxLevel	未满级
EquipNoEquipTips	未装备意识，无法超频
EquipNoSixStarTips	非6星意识无法超频
EquipNoMaxLevelTips	未满级意识无法超频
EquipAwakeNoResonanceTips	需要先共鸣才可解锁超频功能
EquipAwakeSelectTips	请选择超频部位
EquipAwakeCostTips	消耗材料不足
EquipAwakeClickTips	已完成超频
GeneralSkillSupportFilterTip	支援角色不支持效应筛选
GeneralSkillCharacterEmpty	暂无角色拥有该效应
DrawOptionalPredictExpired	当前轮换预告已过期
WeekCardRoundName	第{0}轮
Theatre4SelectCollection	继承图纸
Theatre4PopupCommonTitle	提示
Theatre4ActionPointRemaining	尚有行动点未消耗，是否结束日程
Theatre4ActionPointZero	行动点不足，是否休息
Theatre4ExploreUnknownTip	未与<color=#D59D21>已探索区域相邻</color>，无法前往探索
Theatre4ExploreVisibleTip	无法前往
Theatre4ExploreObstacleGridTip	使用<color=#D59D21>【移平废墟】</color>对区域进行改造后可前往探索
Theatre4RetreatConfirm	是否确定终止战斗
Theatre4ExploreBtnName	开始探索
Theatre4EnterBattleBtnName	进入战斗
Theatre4RecruitBtnName	代理作战
Theatre4NotExploreBtnName	行动点不足
Theatre4ExploreVisibleBtnName	区域未连通
Theatre4GridHasExplored	区域已探索
Theatre4ChooseGeniusRefresh	刷新 （{0}/{1}）
Theatre4BuyAssetDiscountText	{0}折
Theatre4ShopRefresh	刷新({0}/{1})
Theatre4ShopStockNotEnough	库存不足
Theatre4RefreshTimesNotEnough	刷新次数不足
Theatre4ChoosePropLimitContent	图纸已满是否选择
Theatre4ShopBuyLimitContent	图纸已满是否购买
Theatre4GeniusSelectContent	选择{0}支援
Theatre4BuildSuccess	建造成功
Theatre4BuildSelectBlock	请选择地块
Theatre4BuildingCountLimited	当前建筑数量已达上限
Theatre4GridNotProcessed	区域未完成
Theatre4GridHasProcessed	区域已完成
Theatre4BuildingGridIsNotEmpty	区域未清空
Theatre4GridNotInView	区域未与已探索区域相邻
Theatre4ChangeGridTypeTypeNotSupport	不支持移除
Theatre4GridColorIsSame	区域颜色相同
Theatre4GridNotSupportChangeColor	该区域不可调整颜色
Theatre4AssetNotEnough	{0}资产不足
Theatre4ItemExpire	{0}图纸,已过期销毁
Theatre4ItemTimeLeft	剩余{0}天
Theatre4EventOptionNoSelect	请选择选项
Theatre4RestartTipsDesc	货币不足
Theatre4HistoryMapInoperable	旧地区无法返回
Theatre4DailySettleGoldLimitTips	（上限{0}）
Theatre4EventRemainTime	(剩余:{0}天)
MainLineChapterNewTag	新章节
MainLineChapterTimeLimitTag	限时开放
SetNumberEmptyTips	设置值不能为空
SetNumberOutRangeTips	设置值超出范围
LogUploadNoNeed	当前没有可上传的日志文件
LogUploadTimeLimit	上传次数过于频繁，请稍后再试
LogUploadProgress	日志上传中
LogUploadSuccess	上传成功
LogUploadFail	上传失败
LogUploadAgree	请勾选下方确认内容后开始上传
Password3GameLimitFail	输入已达上限
DrawFilterDefaultTagName	通过成员筛选
SucceedBossActivityNotOpen	不在活动时间内
SucceedBossChapterNotOpen	章节尚未解锁
SucceedBossOtherChapterInBattle	其他章节正在战斗中
SucceedBossChooseWeakness	尚未选择章节弱点
SucceedBossTeamInvalidCount	必须编入3名成员才能进行战斗
SucceedBossTeamInvalidFirstPosOrCaptain	首发成员与队长不能为空，请重新调整编队
SucceedBossCanNotChangeWeakness	章节正在战斗中，无法修改章节弱点
SucceedBossMonsterFought	已战胜该敌人
SucceedBossChooseGarrison	需要选择一位成员进行驻守
SucceedBossResetDialogContent	重置将会清空当前章节的挑战进度与编队记录，是否确认？
SucceedBossAlreadyGarrisoned	该成员已经驻守
SucceedBossChapterTimeEnd	不在活动时间内
SucceedBossChapterStageCanNotSweep	该章节当前关卡不可扫荡
SucceedBossCanNotSweepMonsterPass	当前敌人尚未首通，不可扫荡
SucceedBossCanNotSweepMonsterScore	单次挑战中章节最高分达到{0}才能扫荡本难度
SucceedBossCanSweep	可扫荡
SucceedBossCanNotSweep	{0}分可扫荡
SucceedBossChapterLockTimeTips	{0}月{1}日解锁
SucceedBossChapterLockTimeEnd	不在活动时间内
SucceedBossChapterLockPreTips	通关前置章节解锁
SucceedBossElementNotSelect	尚未选择属性弱点
SucceedBossLock	需通关上一难度解锁
SucceedBossWeaknessUnuseful	队伍中有与关卡弱点不一致的角色，是否继续进入战斗
SimulateTrainBossUnlockTips	{0}后解锁
Temple2StageOngoing	有关卡正在进行中
Temple2End	已结束
Temple2Start	开始
Temple2Path	游览
Temple2Grid	地块
Temple2ChapterStart	距离开始还有{0}
Temple2PathFail	路全被堵住了( ╯□╰ )，请调整放置的地块
Temple2PreStage	请先完成上一关
Temple2NoRecord	无历史记录
Temple2UnlockAfterTime	{0}后解锁
LinkICPFilingContent	<i><color=#0e70bd><a href=|{0}|>粤ICP备18069368号-7A</a></color></i>
LinkICPFilingContentCloudGame	<i><color=#0e70bd><a href=|{0}|>粤ICP备18069368号-17A</a></color></i>
PlayerGenderSetSuccessTips	角色性别设置成功
PlayerGenderSetFaultNoSelectTips	未选择性别类型
PlayerGenderSetWarningTips	设置性别{0}后可重新更改
PlayerGenderSetLeftTimeTips	性别修改冷却期还有【{0}】
PlayerGenderSetSameTips	性别选择重复，如需修改请重新选择
PlayerGenderNoSetDesc	-
PlayerGenderSetCheck	<size=48>请确认选择指挥官性别为 {0}</size>\n<size=36><color=#FF0101FF>性别选择将影响后续剧情体验，该信息仅自己可见</color></size>
FpsGameStoryProgress	剧情进度：{0}%
FpsGameChallengeProgress	挑战进度：{0}%
FpsGameProgressEnd	已完成
FpsGameResetTime	时间剩余：{0}
FpsGameActivityEnd	活动已结束
FpsGameChallengeTime	{0}后开放
FpsGameWeaponFull	武器编队已满，请先取消选择
FpsGameBattleNoWeapon	未选首发武器
FpsGameBattleNoCharacter	未选支援角色
FpsGameBattleFullWeapon	携带3把武器才可进入战斗
CommonShopClosedTips	商店已关闭
NonogramNeedCompleteLastChapter	需要解锁上一章CG才能继续
NonogramTextUnlockCGNum	<color=#ffdc9f>{0}</color>/{1}
NonogramCountDownTips	准备开始
NonogramSettlementTitleFinish	本次探索已结束
NonogramSettlementTitleAllFinish	恭喜完成所有夜幕探索
NonogramSettlementTitleExit	确定结束本次探索？
NonogramUnlockChapterItemNotEnough	【{0}】数量不足
BattleRoleRoomPosCannotEditTips	该位置不可编辑
BattleRoleRoomRoleCannotEditTips	该角色不可编辑
BattleRoleRoomMoveFromInvalid	该位置不可移动
BattleRoleRoomMoveToInvalid	目标位置不可更换
MainLine2BattleReadyTips	战斗准备
MainLine2BattleStartTips	出战
MemoryStageUnlock	{0}后开放
CommonActivityNotInTime	当前不在活动时间范围内
HoldRegressionInvitenumber	邀请成功人数：{0}
HoldRegressionInviteCode	邀请码：{0}
HoldRegressionInvite	不能使用自己的邀请码
HoldRegressionteam	加入了{0}的队伍
HoldRegressiontab1	邀请码
HoldRegressiontab2	邀请队伍
HoldRegressionInviteCodetip	回归指挥官可输入邀请码
PurchaseSelfChoiceTitle	自选礼包说明
PurchaseSelfChoiceDesc	·每个自选槽位仅可选择一个道具。\n\n·所有槽位的道具均选择后，礼包才可以购买。\n\n·自选部分不会影响整体礼包的售价。
PurchaseRandomSelectTitle	随机礼包说明
PurchaseRandomSelectDesc	·随机礼包需要指挥官选定足够数量的道具，购买礼包后，指挥官随机获得其中一个道具。\n\n<color=#DD1010>·不同道具均等概率抽取。</color>\n\n·选择足够数量的道具后，礼包才可以购买。\n\n·随机部分不会影响整体礼包的售价。
PurchaseSelfChoiceProgressTitle	自选获得 ( {0}/{1} )
PurchaseRandomDetailGotTips	已抽出
PurchaseRandomDetailUnGotTips	未抽出
PurchaseRandomDetailSelectTips	已选择
PurchaseRandomDetailNoSelectTips	未选择
PurchaseRandomBoxProgressTitle	选择{0}个，随机获得1个 ({1}/{2})
PurchaseRandomBoxInvalidSubmitTips	还需选择{0}个
PurchaseRandomBoxValidSubmitTips	确认选择
PurchaseRandomBoxSelectOverflowTips	选择不可超出上限
PurchaseContainOwnTips	购买已拥有道具时，会转化为对应道具碎片，是否确认购买？
PurchaseBuyTimesProgress	( {0}/{1} )
PurchaseHadBuyLabel	当前礼包：已购买
PurchaseNoBuyLabel	当前礼包：未购买
SetGenderTips	该剧情需要完成指挥官性别设置后才可阅览，是否前往进行性别设置？
NewCustomSchemeName	新界面-自定义
NewNoUiModeSchemeName	新界面-纯净模式
NewCustomSchemeNameTwo	新界面-自定义2
OldCustomSchemeName	旧界面-自定义
OldNoUiModeSchemeName	旧界面-纯净模式
OldCustomSchemeNameTwo	旧界面-自定义2
CustomSchemeNameNoUse	未使用
FightCustomBallDirection	信号球方向
FightCustomBallLeft	从右到左
FightCustomBallRight	从左到右
FightCustomInfo	显示信息
FightCustomInfoFPS	游戏帧率
FightCustomInfoNet	网络信号
CharacterTrustStoryBattleEnterTips	进入剧情
CharacterTrustStoryNoBattleEnterTips	播放剧情
Maverick3ResetTime	作战时间剩余：{0}
Maverick3ActivityEnd	活动已结束
Maverick3Normal	常规
Maverick3Hard	挑战
Maverick3DaliyRewardTip	今日奖励已领取
Maverick3DaliyRewardTime	{0}后可领取
Maverick3HardTime	{0}后解锁
Maverick3Progress	进度：{0}%
Maverick3PreStageUnlock1	通关常规·{0}解锁
Maverick3PreStageUnlock2	通关挑战·{0}解锁
Maverick3ChapterOpenTime	{0}后开启
Maverick3EquipSuccess	佩戴成功
Maverick3SlayHasEquipped	当前枢核已佩戴
Maverick3OrnamentsHasEquipped	当前兵装已佩戴
Maverick3GiveUp	是否放弃当前进度并重新开始
Maverick3RobotLock	角色未解锁
Maverick3UnlockTalentTip	所需物资不足
Maverick3RoleSwitchSuccess	出战角色切换成功
Maverick3TimeNotOpen	活动未开放
Maverick3TimeEnd	活动已结束
FightNoSetUiVersion	战中无法切换样式
FightCustomJoystick	摇杆设置
FightCustomStaticJoystick	固定摇杆
FightCustomDynamicJoystick	移动摇杆
FightCustomPortrait	QTE冷却提示
FightCustomPortraitSwitch	开关按钮
PurchasePrePurchaseBuyTips	请先购买《{0}》礼包
PurchasePrePurchaseEmptyTips	礼包未解锁
ReCallActivityNeedInputRightCode	请输入正确的邀请码
LuckyTenantPropNotEnough	道具数量不足
LuckyTenantUnlockAfterTime	{0}后解锁
LuckyTenantDeleteDenied	不可删除
LuckyTenantOtherStageIsPlaying	请先完成进行中的关卡
LuckyTenantSettlementDesc	本局结算
LuckyTenantNormalClear	普通通关
LuckyTenantFail	挑战失败
LuckyTenantPerfectClear	完美通关
LuckyTenantPreStageNotClear	普通通关上一关卡后解锁
LuckyTenantNormalClearDesc	恭喜指挥官完成普通通关目标！
LuckyTenantFailDesc	很遗憾，挑战失败，指挥官请继续加油！
LuckyTenantPerfectClearDesc	恭喜指挥官完成完美通关目标！
LuckyTenantBagPlaying	…
LuckyTenant2TotalTimes	第{0}回
LuckyTenant2Round	第{0}轮
LuckyTenant2TimesRemain	剩余{0}回
LuckyTenant2BondLevelDown	{0}羁绊等级下降
LuckyTenant2BondLevelUp	{0}羁绊等级提升
LuckyTenant2PopupSuccessRound	轮数: <color=#5089c6>{0}</color>/{1}
FavorabilityStoryUnlockProgressLabel	解锁剧情
FavorabilityStoryPassProgressLabel	通关剧情
NumStyleOld	伤害数字旧样式：根据伤害的来源、属性类型显示伤害类型图标和数字颜色
NumStyleNew	伤害数字新样式：保留旧样式根据伤害的来源、属性类型显示伤害类型图标和数字颜色；伤害数字大小会根据伤害情况变化
MultiMouseHunterVoteUnSelect	未选择
MultiMouseHunterVoteRemainTime	剩余：{0}
MultiMouseHunterVoteStatus	投票期
MultiMouseHunterDisplayStatus	展示期
MultiMouseHunterVoteBP	当前<color=#ffd370>声望</color>等级为 <color=#ffd370>{0}</color>级，可为选择阵营提供<color=#ffd370>{0}</color>点支持度，投票后声望提高可以为阵营提供更多支持度
MultiMouseHunterVoteCount	当前<color=#ffd370>声望</color>等级为 <color=#ffd370>{0}</color>级，已为选择阵营提供<color=#ffd370>{0}</color>点支持度，在比拼中获胜可获得更多<color=#ffd370>声望</color>经验
MultiMouseHunterUnVote	一键支持
MultiMouseHunterVote	确定支持{0}
MultiMouseHunterVoted	已支持{0}
MultiMouseHunterSubUnVote	一键支持！
MultiMouseHunterSubVote	确定支持{0}！
MultiMouseHunterSubVoted	支持！
MultiMouseHunterChoice	已支持
MultiMouseHunterVoteEnd	比拼已结束
MultiMouseHunterVoteVictory	恭喜“{0}”获胜
MultiMouseHunterVoteVictoryGet	胜方获得
MultiMouseHunterVoteFailGet	败方获得
MultiMouseHunterStatistics	统计中
MultiMouseHunterBpTask	任务
MultiMouseHunterBpReawrd	奖励
MultiMouseHunterBPLevel	等级
MultiMouseHunterBpDaily	每日
MultiMouseHunterBpChallenge	挑战
MultiMouseHunterBpGetReward	领取
MultiMouseHunterBpCanGetReward	可领取
MultiMouseHunterBpAlreadyGetReward	已领取
MultiMouseHunterBpNoneGetReward	未完成
MultiMouseHunterRoomReadySkillTips	准备状态时不准换技能
MultiMouseHunterSkillCatTitle	猫猫技能
MultiMouseHunterSkillMouseTitle	鼠鼠技能
MultiMouseHunterSkillSureChange	确认
MultiMouseHunterRoomMatchingSkillTips	匹配状态时不准换技能
ReadySkipTip	准备中无法跳转
MatchingSkipTip	匹配中无法跳转
InRoomSkipTip	联机房间中无法跳转
VersionGiftLeftTime	{0}
VersionGiftActivityTaskTab	版本活动
VersionGiftNormalTaskTab	常规挑战
VersionGiftDailyTaskTab	日常活跃
UiSceneRandomUnlock	随机场景功能开启后，才可设置场景涂装。是否开启随机场景并跳转至场景涂装设置？
UiSceneRandomOverLimit	随机场景数量已达到最大值
RandomBackgroundCharacterFashionCannotEmpty	暂无场景涂装，已设为首席助理当前涂装
RandomBackgroundPoolCannotEmpty	随机场景不能为空
RandomBackgroundAllFashionCannotEmpty	适配涂装不得为空，已恢复默认
RandomBackgroundCurCharFashionCannotEmpty	无适配涂装，已取消此助理
RandomBackgroundCannotJoinRandomCauseFashionUnSelect	此助理无适配涂装，请勾选下方涂装
UiShopFashionFilterSubmitFaultTips	未选中成员
PokerGuessing2GiveUp	对局中退出则视为放弃，确定要退出吗？
PokerGuessing2StoryInviteTitle	邀请角色
PokerGuessing2StoryInviteContent	使用一个情人节活动道具邀请角色后，可以观看该角色的专属剧情。确定使用吗?
PokerGuessing2StoryInviteNoEnoughTicket	情人节活动道具数量不足
PokerGuessing2UnknownName	神秘对手
PokerGuessing2CountDown	<color=#FFE381>{0}</color>后开启
PokerGuessing2PleaseSelectCard	指挥官，您还尚未出牌哦
PokerGuessing2ChangeSelfCardSkillOver	已经修改过我方的牌了
PokerGuessing2ChangeEnemyCardSkillOver	已经修改过对手的牌了
PokerGuessing2UseSkillInNoCardTips	请先打出想要修改的牌
PokerGuessing2GameLoseTips	尝试观察对手判断出牌或使用求助吧
LevelChinese	等级.{0}
PartnerMaxLevel	满级
ArenaRank	{0}
PacMan2StarTarget	抢救代码块{0}个
PacMan2NoNextStage	没有下一关了
PacMan2PreStage	通关前置关卡
PacMan2Unlock	解锁
BossInshotMaxLevel	已达到最高等级
DMCFestivalFightStageEnter	战斗准备
DMCFestivalStoryStageEnter	播放剧情
PercentAText	占A级出率
PercentSText	占S级出率
MissionComplete	完成作战任务
Continue	继 续
StageClear	完成关卡
UiVideoPreloadDownloadTipExitConfirm	关闭本界面将暂停视频下载，是否确认
ActivityEndLeftText	距离结束还有 {0}
NoDragToTempBag	不能拖拽到临时背包
SkyGardenProgressText	探索完成度: {0}%
ComicTips1	她或许早已清楚自己的死亡。只是……
BountyChallengeProgress	{0}<color=#FFFFFF><size=40>/{1}</size></color>
UiCharacterSkillSwitchTitle	战斗切换
DrawBannerRoleTypeText	{0}系{1}
UiGridVideoTipDownloadTitle	视频资源
UiGridVideoTipDownloadDesc	当前玩法或活动内演出所需要的视频资源
LackOfVideoRes	缺少视频资源
SoloReformTimeShowNoPass	--:--:--
SoloReformHardUnlock	通关{0}后解锁
SoloReformLastHardCompleted	通关上一关后解锁
SoloReformChallengeTarget	挑战目标
HelpCourseTipsLabel	TIPS{0}: {1}
SoloReformNoCharacterInTeam	队伍内未包含可上阵角色
CloudGameExitMsg	退出游戏
CloudGameLaunchErrMsg	云游戏启动失败，请稍后重试或联系客服
StorySkipDesc	是否跳过该剧情？”
BossSingleResetCooldown	重置冷却中
BPDailyUpdateText	每日评定任务在每日凌晨{0}更新
PurchaseBtnLaw1Text	資金決済法
PurchaseBtnLaw2Text	特定商取引法
DhItemName	{0}黑卡
CzItemName	{0}虹卡
USD	{0}$
CNY	￥{0}
JPY	{0}￥
KRW	韩文CLIENT_TEXT_KRW_TEXT
Eleven	十一
Twelve	十二
RaceCountDown	剩余时间：{0}
RaceMainCountDown	剩余时间：<color=#FFE800>{0}</color>
RaceRoundTimeTip1	距离预测结束还有{0}
RaceRoundTimeTip2	距离比赛开始还有{0}
RaceRoundTimeTip3	比赛进行中
RaceRoundTimeTip4	所有比赛已结束
RaceRoundStartTime	{0}开赛
RaceTimeFormat	M月d日
RaceAllGuessTime	{0}后截止
RaceAllGuessReward	已开奖
RaceOneGuessState1	预测本场
RaceOneGuessState2	前往观赛
RaceOneGuessState3	预测结果
RaceOneGuessState4	比赛已结束
RaceGuessBtn1	预测Ta
RaceGuessBtn2	已预测
RaceGuessBtn3	预测已结束
RaceGuessSuccessTip	成功预测
