Id	Cvs	CvContent
122020	[122020, 222020, 322020, 422020]	['了不起的修复能力，不，我并不是在说丽芙，我指的是你，指挥官。', '了不起的修复能力，不，我并不是在说丽芙，我指的是你，指挥官。', '了不起的修复能力，不，我并不是在说丽芙，我指的是你，指挥官。', '了不起的修复能力，不，我并不是在说丽芙，我指的是你，指挥官。']
122021	[122021, 222021, 322021, 422021]	['……你说平时懒洋洋无精打采的我 什么时候才会认真起来？ 现在，对你，我是认真的。', '……你说平时懒洋洋无精打采的我 什么时候才会认真起来？ 现在，对你，我是认真的。', '……你说平时懒洋洋无精打采的我 什么时候才会认真起来？ 现在，对你，我是认真的。', '……你说平时懒洋洋无精打采的我 什么时候才会认真起来？ 现在，对你，我是认真的。']
122022	[122022, 222022, 322022, 422022]	['你是我从始陷入， 不愿醒来的永恒美梦。 这不是队长的藏书摘录， 也不是随口的梦呓……我很认真。', '你是我从始陷入， 不愿醒来的永恒美梦。 这不是队长的藏书摘录， 也不是随口的梦呓……我很认真。', '你是我从始陷入， 不愿醒来的永恒美梦。 这不是队长的藏书摘录， 也不是随口的梦呓……我很认真。', '你是我从始陷入， 不愿醒来的永恒美梦。 这不是队长的藏书摘录， 也不是随口的梦呓……我很认真。']
122023	[122023, 222023, 322023, 422023]	['你在这里……真是奇怪， 我竟然会舍不得闭上眼睛。', '你在这里……真是奇怪， 我竟然会舍不得闭上眼睛。', '你在这里……真是奇怪， 我竟然会舍不得闭上眼睛。', '你在这里……真是奇怪， 我竟然会舍不得闭上眼睛。']
122024	[122024, 222024, 322024, 422024]	['如果没有其他事情， 我可以申请去休整室了吗？', '如果没有其他事情， 我可以申请去休整室了吗？', '如果没有其他事情， 我可以申请去休整室了吗？', '如果没有其他事情， 我可以申请去休整室了吗？']
122025	[122025, 222025, 322025, 422025]	['感觉有点麻烦啊……', '感觉有点麻烦啊……', '感觉有点麻烦啊……', '感觉有点麻烦啊……']
122026	[122026, 222026, 322026, 422026]	['听说我会随时随地进入休眠， 也不至……', '听说我会随时随地进入休眠， 也不至……', '听说我会随时随地进入休眠， 也不至……', '听说我会随时随地进入休眠， 也不至……']
122027	[122027, 222027, 322027, 422027]	['需要我转递给队长，还是神威？ 给我的吗……', '需要我转递给队长，还是神威？ 给我的吗……', '需要我转递给队长，还是神威？ 给我的吗……', '需要我转递给队长，还是神威？ 给我的吗……']
122028	[122028, 222028, 322028, 422028]	['和队长比试的时候， 忍不住认真起来了， 耗能增加了啊……', '和队长比试的时候， 忍不住认真起来了， 耗能增加了啊……', '和队长比试的时候， 忍不住认真起来了， 耗能增加了啊……', '和队长比试的时候， 忍不住认真起来了， 耗能增加了啊……']
122029	[122029, 222029, 322029, 422029]	['那，谢谢了。', '那，谢谢了。', '那，谢谢了。', '那，谢谢了。']
122030	[122030, 222030, 322030, 422030]	['放水？没有的事哦，活动是相当耗能的行为，不论造成谁的损伤都是麻烦事。', '放水？没有的事哦，活动是相当耗能的行为，不论造成谁的损伤都是麻烦事。', '放水？没有的事哦，活动是相当耗能的行为，不论造成谁的损伤都是麻烦事。', '放水？没有的事哦，活动是相当耗能的行为，不论造成谁的损伤都是麻烦事。']
122031	[122031, 222031, 322031, 422031]	['每天抱着睡觉……？ ……神威到底对你说了多少……', '每天抱着睡觉……？ ……神威到底对你说了多少……', '每天抱着睡觉……？ ……神威到底对你说了多少……', '每天抱着睡觉……？ ……神威到底对你说了多少……']
122032	[122032, 222032, 322032, 422032]	['比起实现宏伟的目标，能保护好身边的事物就已经是件相当困难的事了。 所以，灰鸦的指挥官，你相当了不起。', '比起实现宏伟的目标，能保护好身边的事物就已经是件相当困难的事了。 所以，灰鸦的指挥官，你相当了不起。', '比起实现宏伟的目标，能保护好身边的事物就已经是件相当困难的事了。 所以，灰鸦的指挥官，你相当了不起。', '比起实现宏伟的目标，能保护好身边的事物就已经是件相当困难的事了。 所以，灰鸦的指挥官，你相当了不起。']
122033	[122033, 222033, 322033, 422033]	['你送的，属于我的，不要转交他人。', '你送的，属于我的，不要转交他人。', '你送的，属于我的，不要转交他人。', '你送的，属于我的，不要转交他人。']
122034	[122034, 222034, 322034, 422034]	['你看起来很适合抱着睡觉的样子。 ……怎么了队长？不能这么说话？ 我没有奇怪的意思…… 嗯？什么意思算奇怪？', '你看起来很适合抱着睡觉的样子。 ……怎么了队长？不能这么说话？ 我没有奇怪的意思…… 嗯？什么意思算奇怪？', '你看起来很适合抱着睡觉的样子。 ……怎么了队长？不能这么说话？ 我没有奇怪的意思…… 嗯？什么意思算奇怪？', '你看起来很适合抱着睡觉的样子。 ……怎么了队长？不能这么说话？ 我没有奇怪的意思…… 嗯？什么意思算奇怪？']
122035	[122035, 222035, 322035, 422035]	['想要的？……不外乎是，抱枕，眼罩，强化版休整舱，你。', '想要的？……不外乎是，抱枕，眼罩，强化版休整舱，你。', '想要的？……不外乎是，抱枕，眼罩，强化版休整舱，你。', '想要的？……不外乎是，抱枕，眼罩，强化版休整舱，你。']
122036	[122036, 222036, 322036, 422036]	['ZZZZZ……', 'ZZZZZ……', 'ZZZZZ……', 'ZZZZZ……']
122037	[122037, 222037, 322037, 422037]	['行动力不足啊……嗯？指挥官也是吗？', '行动力不足啊……嗯？指挥官也是吗？', '行动力不足啊……嗯？指挥官也是吗？', '行动力不足啊……嗯？指挥官也是吗？']
122038	[122038, 222038, 322038, 422038]	['看来指挥官也是需要不定期休整的类型呢。', '看来指挥官也是需要不定期休整的类型呢。', '看来指挥官也是需要不定期休整的类型呢。', '看来指挥官也是需要不定期休整的类型呢。']
122039	[122039, 222039, 322039, 422039]	['是累了吗？ 突击鹰的休整舱，还有位置。 一年份的使用权，我赢下来的。', '是累了吗？ 突击鹰的休整舱，还有位置。 一年份的使用权，我赢下来的。', '是累了吗？ 突击鹰的休整舱，还有位置。 一年份的使用权，我赢下来的。', '是累了吗？ 突击鹰的休整舱，还有位置。 一年份的使用权，我赢下来的。']
122040	[122040, 222040, 322040, 422040]	['新发现。安静看着你这件事， 也是有效休整充能的方法之一。', '新发现。安静看着你这件事， 也是有效休整充能的方法之一。', '新发现。安静看着你这件事， 也是有效休整充能的方法之一。', '新发现。安静看着你这件事， 也是有效休整充能的方法之一。']
122041	[122041, 222041, 322041, 422041]	['看来灰鸦小队的指挥官跟库洛姆队长是同个类型呢。', '看来灰鸦小队的指挥官跟库洛姆队长是同个类型呢。', '看来灰鸦小队的指挥官跟库洛姆队长是同个类型呢。', '看来灰鸦小队的指挥官跟库洛姆队长是同个类型呢。']
122042	[122042, 222042, 322042, 422042]	['奇怪，睡觉休息难道不是世界上最幸福的事情吗？', '奇怪，睡觉休息难道不是世界上最幸福的事情吗？', '奇怪，睡觉休息难道不是世界上最幸福的事情吗？', '奇怪，睡觉休息难道不是世界上最幸福的事情吗？']
122043	[122043, 222043, 322043, 422043]	['强制休眠时间，晚安。', '强制休眠时间，晚安。', '强制休眠时间，晚安。', '强制休眠时间，晚安。']
122044	[122044, 222044, 322044, 422044]	['可以梦见我吗……？既然答应了， 那是不是该换你早点实现我的愿望？', '可以梦见我吗……？既然答应了， 那是不是该换你早点实现我的愿望？', '可以梦见我吗……？既然答应了， 那是不是该换你早点实现我的愿望？', '可以梦见我吗……？既然答应了， 那是不是该换你早点实现我的愿望？']
122045	[122045, 222045, 322045, 422045]	['晚安。', '晚安。', '晚安。', '晚安。']
122046	[122046, 222046, 322046, 422046]	['库洛姆队长如果过来了，拜托请说没有看见我，可以吗？多谢了。', '库洛姆队长如果过来了，拜托请说没有看见我，可以吗？多谢了。', '库洛姆队长如果过来了，拜托请说没有看见我，可以吗？多谢了。', '库洛姆队长如果过来了，拜托请说没有看见我，可以吗？多谢了。']
122047	[122047, 222047, 322047, 422047]	['“你重要，因为你是你； 你重要，即使在生命的最后一刻。” ……没什么，这只是库洛姆队长的藏书之一里的一句话罢了。', '“你重要，因为你是你； 你重要，即使在生命的最后一刻。” ……没什么，这只是库洛姆队长的藏书之一里的一句话罢了。', '“你重要，因为你是你； 你重要，即使在生命的最后一刻。” ……没什么，这只是库洛姆队长的藏书之一里的一句话罢了。', '“你重要，因为你是你； 你重要，即使在生命的最后一刻。” ……没什么，这只是库洛姆队长的藏书之一里的一句话罢了。']
122048	[122048, 222048, 322048, 422048]	['早安，午安，晚安…… 总有一个说对了吧？', '早安，午安，晚安…… 总有一个说对了吧？', '早安，午安，晚安…… 总有一个说对了吧？', '早安，午安，晚安…… 总有一个说对了吧？']
122049	[122049, 222049, 322049, 422049]	['醒来的第一眼是你，看来， 今天是不错的一天。', '醒来的第一眼是你，看来， 今天是不错的一天。', '醒来的第一眼是你，看来， 今天是不错的一天。', '醒来的第一眼是你，看来， 今天是不错的一天。']
122050	[122050, 222050, 322050, 422050]	['突然觉得，或许精力充沛精神满满也不是件坏事，那样，可以和你去完成更多有趣的事了吧。', '突然觉得，或许精力充沛精神满满也不是件坏事，那样，可以和你去完成更多有趣的事了吧。', '突然觉得，或许精力充沛精神满满也不是件坏事，那样，可以和你去完成更多有趣的事了吧。', '突然觉得，或许精力充沛精神满满也不是件坏事，那样，可以和你去完成更多有趣的事了吧。']
122051	[122051, 222051, 322051, 422051]	['好梦。嗯，我确认，我没有说错。', '好梦。嗯，我确认，我没有说错。', '好梦。嗯，我确认，我没有说错。', '好梦。嗯，我确认，我没有说错。']
122052	[122052, 222052, 322052, 422052]	['好梦当下。', '好梦当下。', '好梦当下。', '好梦当下。']
