Id	Cvs	CvContent
133015	[133015, 233015, 333015, 433015]	"[""I've finished reading the books you mentioned earlier. Do you have any other recommendations? I didn't get a chance to visit the library, and I have such a good guide now. I'd love to read more books that I've never seen before."", ""I've finished reading the books you mentioned earlier. Do you have any other recommendations? I didn't get a chance to visit the library, and I have such a good guide now. I'd love to read more books that I've never seen before."", ""I've finished reading the books you mentioned earlier. Do you have any other recommendations? I didn't get a chance to visit the library, and I have such a good guide now. I'd love to read more books that I've never seen before."", ""I've finished reading the books you mentioned earlier. Do you have any other recommendations? I didn't get a chance to visit the library, and I have such a good guide now. I'd love to read more books that I've never seen before.""]"
133016	[133016, 233016, 333016, 433016]	"[""The stars aren't the only things that light up the night sky. The lights around us may not be as bright as Polaris, but each of them fights their own battle to emit their own ordinary, faint light."", ""The stars aren't the only things that light up the night sky. The lights around us may not be as bright as Polaris, but each of them fights their own battle to emit their own ordinary, faint light."", ""The stars aren't the only things that light up the night sky. The lights around us may not be as bright as Polaris, but each of them fights their own battle to emit their own ordinary, faint light."", ""The stars aren't the only things that light up the night sky. The lights around us may not be as bright as Polaris, but each of them fights their own battle to emit their own ordinary, faint light.""]"
133017	[133017, 233017, 333017, 433017]	"[""When I was little, the other children around me always enjoyed a story in which a hero changed the dark age. But when we grew up, we realized those stories were just fantasy. No matter how powerful you are, you alone are powerless to change the world. So... I'm glad that I can stand here today and do the things in my power to help others."", ""When I was little, the other children around me always enjoyed a story in which a hero changed the dark age. But when we grew up, we realized those stories were just fantasy. No matter how powerful you are, you alone are powerless to change the world. So... I'm glad that I can stand here today and do the things in my power to help others."", ""When I was little, the other children around me always enjoyed a story in which a hero changed the dark age. But when we grew up, we realized those stories were just fantasy. No matter how powerful you are, you alone are powerless to change the world. So... I'm glad that I can stand here today and do the things in my power to help others."", ""When I was little, the other children around me always enjoyed a story in which a hero changed the dark age. But when we grew up, we realized those stories were just fantasy. No matter how powerful you are, you alone are powerless to change the world. So... I'm glad that I can stand here today and do the things in my power to help others.""]"
133018	[133018, 233018, 333018, 433018]	"['I do not regret turning down the Ascendant\'s invitation even if that means I have to accept my own mediocrity. If I had chosen that path, I would have betrayed myself. Don\'t worry, when I told you ""Noan"" was my name, I was already prepared. I will never be shaken by my situation now.', 'I do not regret turning down the Ascendant\'s invitation even if that means I have to accept my own mediocrity. If I had chosen that path, I would have betrayed myself. Don\'t worry, when I told you ""Noan"" was my name, I was already prepared. I will never be shaken by my situation now.', 'I do not regret turning down the Ascendant\'s invitation even if that means I have to accept my own mediocrity. If I had chosen that path, I would have betrayed myself. Don\'t worry, when I told you ""Noan"" was my name, I was already prepared. I will never be shaken by my situation now.', 'I do not regret turning down the Ascendant\'s invitation even if that means I have to accept my own mediocrity. If I had chosen that path, I would have betrayed myself. Don\'t worry, when I told you ""Noan"" was my name, I was already prepared. I will never be shaken by my situation now.']"
133019	[133019, 233019, 333019, 433019]	"[""Like those kind and loving characters in stories, you are always listening to others' difficulties and feelings... Don't you want to talk about your own feelings sometimes? You may collapse if you push yourself too hard."", ""Like those kind and loving characters in stories, you are always listening to others' difficulties and feelings... Don't you want to talk about your own feelings sometimes? You may collapse if you push yourself too hard."", ""Like those kind and loving characters in stories, you are always listening to others' difficulties and feelings... Don't you want to talk about your own feelings sometimes? You may collapse if you push yourself too hard."", ""Like those kind and loving characters in stories, you are always listening to others' difficulties and feelings... Don't you want to talk about your own feelings sometimes? You may collapse if you push yourself too hard.""]"
133020	[133020, 233020, 333020, 433020]	"[""What do you think of the monument that commemorates the victims on the square? Um... Me? I think... anyone who can struggle to survive in this time is also great. I have witnessed too many deaths... That's why I think living itself is already a remarkable achievement."", ""What do you think of the monument that commemorates the victims on the square? Um... Me? I think... anyone who can struggle to survive in this time is also great. I have witnessed too many deaths... That's why I think living itself is already a remarkable achievement."", ""What do you think of the monument that commemorates the victims on the square? Um... Me? I think... anyone who can struggle to survive in this time is also great. I have witnessed too many deaths... That's why I think living itself is already a remarkable achievement."", ""What do you think of the monument that commemorates the victims on the square? Um... Me? I think... anyone who can struggle to survive in this time is also great. I have witnessed too many deaths... That's why I think living itself is already a remarkable achievement.""]"
133021	[133021, 233021, 333021, 433021]	['If you are also looking forward to the day when the winter finally ends... Will you promise to be in that future with me?', 'If you are also looking forward to the day when the winter finally ends... Will you promise to be in that future with me?', 'If you are also looking forward to the day when the winter finally ends... Will you promise to be in that future with me?', 'If you are also looking forward to the day when the winter finally ends... Will you promise to be in that future with me?']
133022	[133022, 233022, 333022, 433022]	"[""Hmm? I'm painting with the pen you left... It's just a sunflower. If I say I'm drawing it because I'm thinking of you, will you believe me?"", ""Hmm? I'm painting with the pen you left... It's just a sunflower. If I say I'm drawing it because I'm thinking of you, will you believe me?"", ""Hmm? I'm painting with the pen you left... It's just a sunflower. If I say I'm drawing it because I'm thinking of you, will you believe me?"", ""Hmm? I'm painting with the pen you left... It's just a sunflower. If I say I'm drawing it because I'm thinking of you, will you believe me?""]"
133023	[133023, 233023, 333023, 433023]	['I have never forgotten the past regrets, but I no longer condemn myself because of them. The sorrow has turned into my motivation... I will give everything I have for a peaceful future, for not losing my loved ones again.', 'I have never forgotten the past regrets, but I no longer condemn myself because of them. The sorrow has turned into my motivation... I will give everything I have for a peaceful future, for not losing my loved ones again.', 'I have never forgotten the past regrets, but I no longer condemn myself because of them. The sorrow has turned into my motivation... I will give everything I have for a peaceful future, for not losing my loved ones again.', 'I have never forgotten the past regrets, but I no longer condemn myself because of them. The sorrow has turned into my motivation... I will give everything I have for a peaceful future, for not losing my loved ones again.']
133024	[133024, 233024, 333024, 433024]	['You must have a lot of friends, right?', 'You must have a lot of friends, right?', 'You must have a lot of friends, right?', 'You must have a lot of friends, right?']
133025	[133025, 233025, 333025, 433025]	['The gift is too expensive for me. You should keep it for someone who deserves it more.', 'The gift is too expensive for me. You should keep it for someone who deserves it more.', 'The gift is too expensive for me. You should keep it for someone who deserves it more.', 'The gift is too expensive for me. You should keep it for someone who deserves it more.']
