Id	Name	Description	WorldDesc	BigIcon	Icon	ItemType	Quality	Priority	MaxCount	GridCount	TimelinessType	StartTime	Duration	RecycleRewardId	RecycleByMail	SellForId	SellForCount	RecType	RecTime	RecCount	SuitId	FastTrading	SkipIdParams	SubTypeParams
80014	影打—残光	时节系列——太刀	如同落日一般，眼前的刀刃正在散发着红色的辉光。仅仅只是残料，在特殊的加工下也会出现这样的变化。就算这么做了刀身的性能也不会有丝毫的变化，但是却能让人下意识的觉得这样的刀刃也许会更加锋利。所谓的‘颜色’便是有这奇妙的功效。	Assets/Product/Texture/Image/IconToolsSp/E3SwordMd080012Sp.png	Assets/Product/Texture/Image/IconTools/E3SwordMd080012.png	32	5	2100	1	1														[12020003]
80015	牡刺	新生活系列——增幅器	增幅器牡刺，由于其超前的缺口设计，内部传输回路被划分得相当复杂且难以理解，它也一度因此被认为注重外观远超性能。然而突破性的创新带来的是全新高度的算力，在其巨大的算力数据前，对这样个性设计再有微词的人都只能认可。	Assets/Product/Texture/Image/IconToolsSp/E3RingMd030011Sp.png	Assets/Product/Texture/Image/IconTools/E3RingMd030011.png	32	5	2100	1	1													[80020]	[12170002]
80016	白金天鹅	新生活系列——浮游炮	优雅而修长的身姿，时常让人忘记她其实是执行部队构造体所使用的武器。 正如大家总会被天鹅美丽的身姿所吸引，而在不经意间忽视了它其实是具有攻击性的事实。	Assets/Product/Texture/Image/IconToolsSp/E3FloatMd120011Sp.png	Assets/Product/Texture/Image/IconTools/E3FloatMd120011.png	32	5	2100	1	1														[12030002]
80017	骨鳞锋刃	阔海秘闻系列——太刀	你以为人鱼没有守护自己的手段吗？它们以骨为芯，披作鳞甲，铸成锋刃，将自己牢牢保护起来——从身躯到心灵，再到身后那个重要的人。	Assets/Product/Texture/Image/IconToolsSp/E3SwordMd180011Sp.png	Assets/Product/Texture/Image/IconTools/E3SwordMd180011.png	32	5	2100	1	1														[12020004]
80018	鲨齿	阔海秘闻系列——电锯	“Aloha！鲨鱼要来咯！什么，鲨鱼不是这么叫的？不要在意这些细节啦！”——鲨鱼属性满载的Na☆na☆mi	Assets/Product/Texture/Image/IconToolsSp/E3SawMd110011Sp.png	Assets/Product/Texture/Image/IconTools/E3SawMd110011.png	32	5	2100	1	1														[12050001]
80019	辉月幻想曲	往昔重绽系列——独域·提琴剑	离开熟悉的道路，静静地走进未知的夜晚。闭上眼，无声的乐曲流入长夜，化作柔和的辉光。虽然这里不是思念的故乡，也不是旅程的终点，但旅人啊，请暂为驻足，倾听这由光编织而成的幻想曲。	Assets/Product/Texture/Image/IconToolsSp/E3CelloMd020011Sp.png	Assets/Product/Texture/Image/IconTools/E3CelloMd020011.png	32	5	2100	1	1														[12190001]
80020	瀚空	游诗歌谣系列——权杖	浩瀚的寒空之中，唯有它陪伴在寂寥的仙神身旁。她在等待，在祈祷着什么呢？也许只有真正抵达她的身旁，才能知晓了。	Assets/Product/Texture/Image/IconToolsSp/E3WandMd020011Sp.png	Assets/Product/Texture/Image/IconTools/E3WandMd020011.png	32	5	2100	1	1													[80033]	[12240001]
80021	南瓜咧嘴笑	放逐乐园系列——电锯	“这样狂欢的节日，怎么能少了欢笑！把这南瓜这样，再这样一下——瞧，它笑得多开心呀！”	Assets/Product/Texture/Image/IconToolsSp/E3SawMd120011Sp.png	Assets/Product/Texture/Image/IconTools/E3SawMd120011.png	32	5	2100	1	1													[80037]	[12050002]
80022	灰月初拥	放逐乐园系列——铳刃	这把武器，切开鲜红浪潮，像是在痛饮敌人的鲜血。紧握住它，无穷的动力就会支撑着身体继续前进。这究竟是永生的诅咒，还是内心的抉择？	Assets/Product/Texture/Image/IconToolsSp/E3GunbladeMd030011Sp.png	Assets/Product/Texture/Image/IconTools/E3GunbladeMd030011.png	32	5	2100	1	1													[80039]	[12200002]
80023	深海突击	阔海秘闻系列——大剑	剑身大胆地使用了海量柔性填充材料，以应对总是超过承载极限的冲击，这也让整把剑看上去更像是抱枕而非武器。虽然剑（鱼）刃（鳍）上的寒光总能打消掉大部分人抱住它好好睡一觉的想法，但神秘的鱼眼设计却有诱人失魂的魔力，这一点就连武器设计者本人也无法幸免。	Assets/Product/Texture/Image/IconToolsSp/E3ClaymoreMd100011Sp.png	Assets/Product/Texture/Image/IconTools/E3ClaymoreMd100011.png	32	5	2100	1	1													[80041]	[12060003]
80024	啸火猛兽	新生活系列——火炮	虽然经常抱怨设计师搞错了需求，自己想要的是进食的猫科猛兽而不是举起刀叉的萌兽，但其实从未去投诉或者要求更改过。	Assets/Product/Texture/Image/IconToolsSp/E3SleeveMd100011Sp.png	Assets/Product/Texture/Image/IconTools/E3SleeveMd100011.png	32	5	2100	1	1													[80045]	[12070003]
80025	静夜新生	新生活系列——独域·龙枪	忠诚的白犬架起生死的通道，优雅的黑猫驱走险恶的毒蛇。她轻挥手中的权杖，祈愿所有子民都能获得生的希望。	Assets/Product/Texture/Image/IconToolsSp/E3QuMd030011Sp.png	Assets/Product/Texture/Image/IconTools/E3QuMd030011.png	32	5	2100	1	1													[80042]	[12130002]
80026	夤夜惊鸿	霓裳系列——弓	无论是设计风格还是铸造技艺，都沿袭了传统猎弓的经典范式。凝重内敛的黑金弓臂和隐约亮起的星点红光总能让人联想到在暗处静静蛰伏的猎手。当弦音响起，猎物便无所遁形。	Assets/Product/Texture/Image/IconToolsSp/E3BowMd110011Sp.png	Assets/Product/Texture/Image/IconTools/E3BowMd110011.png	32	5	2100	1	1													[80048, 80049]	[12040003]
80027	掠影神锋	霓裳系列——大剑	选用了较为含蓄沉稳的暗影配色，来凸显选材的厚重可靠。但使用者却给出了“少了点让人眼前一亮的玩意儿，而且也太正经了”这样的评价。于是那条绛红的绸带便出现在了这把大剑之上。不过恰逢年节，这点装饰倒是画龙点睛，意外地合适。	Assets/Product/Texture/Image/IconToolsSp/E3ClaymoreMd110011Sp.png	Assets/Product/Texture/Image/IconTools/E3ClaymoreMd110011.png	32	5	2100	1	1													[80048]	[12060004]
80028	除旧唤春	霓裳系列——权杖	庭下爆竹，回声毕剥。 春风送暖，去邪辟厄。 千灯争璨，浮光流火。 聊以祝祷，惟愿祥和。	Assets/Product/Texture/Image/IconToolsSp/E3WandMd030011Sp.png	Assets/Product/Texture/Image/IconTools/E3WandMd030011.png	32	5	2100	1	1													[80050]	[12240002]
80029	寻途黑羊	新生活系列——双枪	若用往日的偏航来解读自我，便会将自己定义为“害群者”。但没有人会被永远困在过去，出膛的子弹将获得全新的目标，即便是“武器”也会寻回本真的色彩。	Assets/Product/Texture/Image/IconToolsSp/E3GunMd120011Sp.png	Assets/Product/Texture/Image/IconTools/E3GunMd120011.png	32	5	2100	1	1													[80051]	[12010001]
80030	絮蓝悠梦	往昔重绽系列——独域·链刀	如梦似幻的湛蓝玫瑰，于骑士的手心悄然绽放，在那遥远的彼岸，祈祷梦境的延续。愿延展的花瓣能够切碎一切迷惘，指引相遇的道路。倘若彼此注定要以荆棘相连，无论苦难与疼痛，都将紧攥于手，至死不渝。	Assets/Product/Texture/Image/IconToolsSp/E3LuolanMd020011Sp.png	Assets/Product/Texture/Image/IconTools/E3LuolanMd020011.png	32	5	2100	1	1													[80053]	[12220001]
80031	闪耀旗帜	新生活系列——旗枪	蕴含着意志与理想的旗帜。设计朴实无华，但团结奋斗的精神却能够切实传递到任何人的内心。只要还有人愿意联合起来，为了人类的胜利而继续战斗，它就将永远闪耀下去！	Assets/Product/Texture/Image/IconToolsSp/E3LanceMd020011Sp.png	Assets/Product/Texture/Image/IconTools/E3LanceMd020011.png	32	5	2100	1	1													[80058]	[12230001]
80032	茜蕾伴生	新生活系列——独域·回旋龙厄	舞台上，少女纤细的双手紧张地握于胸前，而观众们也竖起耳朵期待第一缕歌声。她下定了决心，伸出两指划出一道弧线，就在观众们几乎要开始模仿她的动作为其应援时，一把点缀着茜色的锋刃应召而来，配合少女舞出了绝妙身法。叫好声在短暂的沉默后爆发——新生代偶像，歌声不再是唯一的标杆。	Assets/Product/Texture/Image/IconToolsSp/E3BoomerangMd020011Sp.png	Assets/Product/Texture/Image/IconTools/E3BoomerangMd020011.png	32	5	2100	1	1														[12260001]
80033	龙争竞	霓裳系列——独域·大剑	以端午节的古老庆祝仪式为主题制作的大剑，某位测试者一边抱怨着这种设计应该拿去当展示品，一边忍不住在扬起锋刃劈坏了测试室的墙壁。	Assets/Product/Texture/Image/IconToolsSp/E3KamuMd030011Sp.png	Assets/Product/Texture/Image/IconTools/E3KamuMd030011.png	32	5	2100	1	1														[12100001]
80034	夏沫辉绽	阔海秘闻系列——旗枪	为抵御灼热的光辉，伞面如同花瓣一样绽放，为少女划分出自己的领地。她悄悄潜伏其中，于音乐的浪潮中寻找有趣的事物，直至某人在这种注视下选择绕道而行。于是，少女展示了伞的另一种用法。她绑好伞骨，握住伞柄，将它当作标枪投掷出去，迫使路过的指挥官停下脚步。	Assets/Product/Texture/Image/IconToolsSp/E3LanceMd030011Sp.png	Assets/Product/Texture/Image/IconTools/E3LanceMd030011.png	32	5	2100	1	1													[80065]	[12230002]
80035	森宇幻翼	游诗歌谣系列——权杖	蝶翼承载梦想，散发玉石的荧光。只要记忆中的痕迹不曾消散，权杖的光芒就不会黯淡，实现梦想的魔法也永远存在。	Assets/Product/Texture/Image/IconToolsSp/E3WandMd040011Sp.png	Assets/Product/Texture/Image/IconTools/E3WandMd040011.png	32	5	2100	1	1													[80063]	[12240003]
80036	南十字星	游诗歌谣系列——剑杖	高悬于夜空的十字连星，昼光淡去之时，它将为迷途之人指引方向。	Assets/Product/Texture/Image/IconToolsSp/E3BigswordMd020011Sp.png	Assets/Product/Texture/Image/IconTools/E3BigswordMd020011.png	32	5	2100	1	1													[80068]	[12300001]
80037	激浪MK.81改装版	阔海秘闻系列——枪械组	激浪MK.81，原本是黄金时代某第13号财团售卖的玩具。经由万事彻底改装以后，居然真的能够当作武器使用。装配的万事定制能量罐里填充了薄荷味气体，能够确保被击中方与开火方一起清爽一夏。同时，它还保有原本的功能，在闲暇之时可以降低功率，用激爽的寒浪唤醒昏昏欲睡的心灵。	Assets/Product/Texture/Image/IconToolsSp/E3RifleMd030011Sp.png	Assets/Product/Texture/Image/IconTools/E3RifleMd030011.png	32	5	2100	1	1													[80066]	[12180001]
80038	赤冕耀旆	地平线系列——枪盾	朝阳初生，骑士飞驰在属于她的赛道。她将和你共享胜利的荣耀。让凯旋的辉光，在领奖台高悬的旗帜上燃烧。	Assets/Product/Texture/Image/IconToolsSp/E3SpearMd040011Sp.png	Assets/Product/Texture/Image/IconTools/E3SpearMd040011.png	32	5	2100	1	1													[80069]	[12110002]
80039	云阙清辉	时节系列——增幅器	长风怀玉凭冰栏， 明榭能濯涧影寒。 何意清辉九万里， 故园萑苇尽阑珊。	Assets/Product/Texture/Image/IconToolsSp/E3RingMd040011Sp.png	Assets/Product/Texture/Image/IconTools/E3RingMd040011.png	32	5	2100	1	1													[80071]	[12170003]
80040	旭日与希望之愿	往昔重绽系列——弓	那是少女最纯真的梦境，粉色的长弓张开双翼，将洋溢的热情与希望的祈愿注入箭矢，射向黎明前的黑暗。当破晓来临，少女穿梭在议论声中，窥见了熟悉的背影。粉色的弓弦于此刻偷偷绷紧，不仅是消灭邪恶的力量，它似乎还拥有着丘比特的魔法。	Assets/Product/Texture/Image/IconToolsSp/E3BowMd120011Sp.png	Assets/Product/Texture/Image/IconTools/E3BowMd120011.png	32	5	2100	1	1													[80076]	[12040004]
80041	逸时	新生活系列——铳刃	在卡拉一型的基础之上经使用者自行改造后的版本，变得更加轻巧灵活，便于隐藏。很显然，他做好了在一切场景下都要保护对方的准备。	Assets/Product/Texture/Image/IconToolsSp/E3GunbladeMd040011Sp.png	Assets/Product/Texture/Image/IconTools/E3GunbladeMd040011.png	32	5	2100	1	1													[80074]	[12200003]
80042	悲怆奇迹	放逐乐园系列——复合兵装	即使过去被暗沉的旧血覆盖，猎人仍然紧握手中的武器。付出的代价无需任何人知晓，踏上血肉之躯堆砌的道路，子夜的尽头，他如约带来千万分之一的奇迹。	Assets/Product/Texture/Image/IconToolsSp/E3SuperliboxMd030011Sp.png	Assets/Product/Texture/Image/IconTools/E3SuperliboxMd030011.png	32	5	2100	1	1													[80079]	[12320001]
80043	择晓权愿	游诗歌谣系列——增幅器	被遗忘的旧神夺回失落的权柄，她将以自己的意志行走至黎明。	Assets/Product/Texture/Image/IconToolsSp/E3RingMd050011Sp.png	Assets/Product/Texture/Image/IconTools/E3RingMd050011.png	32	5	2100	1	1													[80077]	[12170004]
80044	弥愿风鸣	浮世晓歌系列——笛剑	将祈祷寄予彼身，将心愿诉予神明。静坐于庭院之中的少女，轻轻吹响了她的长笛。愿此世之所有幸福，常伴那早已遥不可及的思念之人。弥愿萦声，叶落风鸣。视线穿过飘舞的白絮，于薄雾之中凝望着。哪怕只是须臾中的一刹……“可以，再见一面吗…”	Assets/Product/Texture/Image/IconToolsSp/E3FluntMd030011Sp.png	Assets/Product/Texture/Image/IconTools/E3FluntMd030011.png	32	5	2100	1	1													[80078]	[12250001]
80045	天坼玄溪	霓裳系列——短刀	不以物喜，不以己悲，即使天地解体，亦可化作溪流，巡行其中。正如这两柄短刀，不管外界如何变迁，亦能够承载着九龙的信念传承下去，直至需要它们重新出现的那一天到来。	Assets/Product/Texture/Image/IconToolsSp/E3DaggerMd020011Sp.png	Assets/Product/Texture/Image/IconTools/E3DaggerMd020011.png	32	5	2100	1	1													[80088]	[12080001]
80046	铿霆卯	霓裳系列——重破锤	工程部队开年出库的第一把武器，在某位副队长的支持下，被送往艺术协会加上了卯兔迎春的涂装，理由是“物似主人形”。重重挥下它时破空的声响正如铿锵的春雷，任谁都不会想到，在被卡列尼娜改造之前，最初的它只是一个用来捣年糕的机械臼吧。	Assets/Product/Texture/Image/IconToolsSp/E3HammerMd020011Sp.png	Assets/Product/Texture/Image/IconTools/E3HammerMd020011.png	32	5	2100	1	1													[80089]	[12280001]
80047	誓时雪	寰星之屿系列——剑杖	彼此的伤口交叠在一起，两人在永不停歇的大雪中交换了离别与相守的誓言。	Assets/Product/Texture/Image/IconToolsSp/E3BigswordMd030011Sp.png	Assets/Product/Texture/Image/IconTools/E3BigswordMd030011.png	32	5	2100	1	1													[80085]	[12300002]
80048	青髓	霓裳系列——封刃太刀	青色兽骨制成的封刃太刀，在深渊中也能发出森然寒光。对于流徙的海客来说，它既是斩破牢笼的证明，也是必须背负的业障。	Assets/Product/Texture/Image/IconToolsSp/E3AlphaMd020011Sp.png	Assets/Product/Texture/Image/IconTools/E3AlphaMd020011.png	32	5	2100	1	1													[80090]	[12340001]
