Id	Key	Text
20280003	Theatre5CharacterIsUnLockAnimation	角色解锁动画重复请求
20280004	Theatre5CharacterCfgNoFind	角色配置不存在
20280005	Theatre5CharacterNoChoose	角色未选择
20280006	Theatre5StateError	状态错误
20280007	Theatre5AdventureDataNotInit	局内存档未初始化
20280008	Theatre5NotInFight	当前不在战斗中
20280009	Theatre5HasInit	局内数据已初始化
20280010	Theatre5NoInit	局内数据未初始化
20280011	Theatre5BattleDraw	战斗出现平局
20280012	Theatre5MatchCharacterNoFind	找不到匹配角色数据
20280013	Theatre5BattleWordIdError	世界id错误
20280014	Theatre5InvalidRankId	排行榜标识错误
20280015	Theatre5RantingError	段位分错误
20280016	Theatre5RankInvalidRankId	排行榜标识错误
20280017	Theatre5FightSettleStateError	结算类型错误
20281001	Theatre5ShopStatusError	目前状态无法使用商店
20281002	Theatre5ShopConfigNotExist	商店配置不存在
20281003	Theatre5ItemNotExist	找不到对应的物品
20281004	Theatre5ShopGoodsIsSoldOut	商品已售出
20281005	Theatre5GoldIsNotEnough	货币不足
20281006	Theatre5BagGridIsNotEnough	背包空间不足
20281007	Theatre5BagGridIsInvalid	无效的格子位置
20281008	Theatre5BagGridTypeError	物品类型不一致
20281009	Theatre5ShopRefreshStatusError	当前状态无法刷新商店
20281010	Theatre5BagGridNumMax	格子数量已达上限
20281011	Theatre5ShopLevelError	无法离开商店
20281012	Theatre5NoMatchDataError	没有可匹配的对手
20282001	Theatre5PveModelError	当前不是启示之路模式
20282002	Theatre5PveStoryLineCfgNoExit	故事线配置不存在
20282003	Theatre5PveStoryLineContentCfgError	故事线内容配置错误
20282004	Theatre5PveChapterCfgNoExit	章节配置不存在
20282005	Theatre5PveChapterLevelCfgNoExit	关卡配置不存在
20282006	Theatre5PveEventGroupCfgNoExit	事件组配置不存在
20282007	Theatre5PveEventCfgNoExit	事件配置不存在
20282008	Theatre5PveEventOptionCfgNoExit	事件选项配置不存在
20282009	Theatre5PveEventChainCfgError	事件链配置错误
20282010	Theatre5PveEventLevelCfgNoExit	事件等级奖励表配置不存在
20282011	Theatre5SurveyBattleNodeDeduceNoFinish	调查章节线索未完成
20282012	Theatre5HistoryChaptersNoExit	历史章节数据不存在
20282013	Theatre5PvestoryEntranceNoOpen	入口未开放
20282014	Theatre5PveChapterRepeatLimit	重复挑战章节开启限制
20282015	Theatre5PveChapterRepeatNoExit	重复挑战章节不存在
20282016	Theatre5PveChapterRepeatInBattle	"""重复挑战章节开启失败,处于章节战斗节点"""
20282017	Theatre5PveStoryLineLock	故事线未解锁
20282018	Theatre5PveStoryLineNoInit	故事线未初始化
20282019	Theatre5PveChapterNoInit	章节数据未初始化
20282020	Theatre5PveLevelNoInit	关卡数据未初始化
20282021	Theatre5PveCharacterLock	角色未解锁
20282022	Theatre5PveDataNoInit	启示之路数据未初始化
20282023	Theatre5PveStoryLineInBattleNode	故事线当前处于战斗章节节点
20282024	Theatre5PveStoryLineNoInBattleNode	故事线当前不处于战斗章节节点
20282025	Theatre5PveStoryLineCommonLineNoChangeCharacter	只有公共章节才能切换角色
20282026	Theatre5PveStoryLineCharError	该角色不能推进故事线
20282027	Theatre5CurPveStoryLineNull	当前没有正在进行的故事线
20282028	Theatre5PveStoryLineCharacterNoExit	故事线不能使用该角色
20282029	Theatre5PveStoryLineCharacterBeBand	20282029故事线战斗节点禁用角色
20282030	Theatre5PveRandomEventError	随机事件错误
20282031	Theatre5PveEventChooseNotFound	事件选择不存在
20282032	Theatre5PveCurEventError	只能先处理当前事件
20282033	Theatre5StatusNoEventHandle	当前不在事件处理状态
20282034	Theatre5PveEventOptionError	事件选项错误
20282035	Theatre5PveEventOptionConditionLimit	事件选项未解锁
20282036	Theatre5PveEventOptionCostCfgError	事件选项消耗配置错误
20282037	Theatre5PveEventOptionCostLimit	事件选项消耗道具不足
20282038	Theatre5PveEventOptionContainLimit	事件选项不包含道具
20282039	Theatre5PveEventOptionItemCfgError	事件选项道具配置错误
20282040	Theatre5ScriptNotUnlock	当前推演还没解锁
20282041	Theatre5ScriptIsComplete	当前推演已完成
20282042	Theatre5ScriptNotFound	当前推演不存在
20282043	Theatre5ScriptStepNotFound	当前推演步骤不存在
20282044	Theatre5RandomFightEnemyError	生成战斗机器人失败
20282045	Theatre5StoryLineUnlock	20282045故事线未解锁
20283001	Theatre5CharacterLvUpExpLimit	20283001角色升级exp不足
20283002	Theatre5CharacterLevelCfgNoFound	20283002角色等级配置不存在
20283003	Theatre5CharacterMaxLevelLimit	20283003角色最大等级限制
20283004	Theatre5RelicRefreshCountLimit	20283004饰品刷新次数限制
20283005	Theatre5RelicChooseNoFound	20283005饰品选择不存在
20283006	Theatre5RelicChooseNoChoose	20283006饰品未选择
20283007	Theatre5RelicChooseNoRandom	20283007饰品未随机
20283008	Theatre5BuyExpLimit	20283008该删点不支持购买经验
20283009	Theatre5CanLevelUp	20283009需要先升级
20283010	Theatre5RuneHasStrengthen	20283010强化府文已强化
20283011	Theatre5StrengthenNoIntersect	20283011强化无交集
20283012	Theatre5StrengthenQualityNoSame	20283012强化锤子仅能够对稀有度与自身相同的符纹进行强化
20283013	Theatre5NeedUnlockFreeGaid	20283013需要先解锁免费格子
20283014	Theatre5EffectConfigNoFound	20283014效果配置不存在
20283015	Theatre5EffectTypeNoFound	20283015效果类型不存在
20283016	Theatre5EffectTriggerLimit	20283016效果触发次数限制
20283017	Theatre5EffectParamError	20283017效果参数错误
20283018	Theatre5ShopNoInit	20283018商店未初始化
20283019	Theatre5BuyExpParamsError	20283019购买参数错误
20283020	Theatre5BuyExpTooMatch	20283020购买经验溢出
20284001	Theatre5PveStoryLineSelectError	20284001选择节点错误
20285001	Theatre5MissionRandomGroupCfgNoFound	20285001委托随机刷新组配置不存在
20285002	Theatre5MissionCfgNoFound	20285002委托配置不存在
20285003	Theatre5MissionHasFreshAll	20285003委托已全量刷出
20285004	Theatre5MissionFreshCutLimit	20285004委托刷新次数已用尽
20285005	Theatre5MissionFreshPositionError	20285005被刷新的委托栏位不存在
20285006	Theatre5MissionChoosePositionError	20285006被选择的委托栏位不存在
20285007	Theatre5MissionNoChooseMissionError	20285007当前未接取委托
20285008	Theatre5MissionBountyCfgNoFound	20285008嘉赏配置不存在
20285009	Theatre5MissionBountyMaxLevel	20285009嘉赏已升至最高阶
20285010	Theatre5MissionBountyLevelUpGoldLimit	20285010嘉赏升阶所需金币不足
20285011	Theatre5MissionHasReward	20285011委托已接取
20285012	Theatre5MissionNoHasReward	20285012委托未处于已接取状态
20285013	Theatre5MissionRewardBagFull	20285013领取嘉赏时背包已满
20285014	Theatre5MissionLevelUpTimesLimit	20285014回合升阶次数已用尽或未刷新
20285015	Theatre5MissionConditionCfgNoFound	20285015委托条件配置不存在
20285016	Theatre5MissionItemNoFound	20285016嘉赏多选一对象不存在
20290001	BigWorldCourseNotOpen	20290001活动未开启
20290002	BigWorldCourseInvalidContentId	20290002历程无效的内容Id
20290003	BigWorldCourseInvalidExploreId	20290003历程无效的探索Id
20290004	BigWorldCourseTaskCntDataIsNull	20290004历程任务总数据未初始化
20290005	BigWorldCourseTaskNoAvailableReward	20290005历程任务无可领取奖励
20290006	BigWorldCourseExploreIdConfigEmpty	20290006历程探索未配置子探索
20290007	BigWorldCourseExploreCntDataIsNull	20290007历程探索总数据未初始化
20290008	BigWorldCourseExploreCompleteRewardAlreadyGet	20290008历程探索总奖励已领取
20290009	BigWorldCourseExploreCompleteRewardNotReady	20290009历程探索总奖励未满足前提
20290010	BigWorldCourseExploreDataIsNull	20290010历程探索子数据不存在
20290011	BigWorldCourseExploreRewardAlreadyGet	20290011历程探索奖励已领取
20290012	BigWorldCourseExploreUnsupportType	20290012历程探索未支持的探索类型
20290013	BigWorldCourseInvalidPoiId	20290013历程无效的探索PoiId
20290014	BigWorldCourseExplorePoiProgressNotEnough	20290014历程探索PoiId进度不足
20290015	BigWorldCourseCoreCntDataIsNull	20290015历程核心玩法总数据未初始化
20290016	BigWorldCourseInvalidCoreElementId	20290016历程无效的核心玩法项目Id
20290017	BigWorldCourseCoreElementAlreadyRead	20290017历程核心玩法已设置过已读
20290018	BigWorldModuleNotFindQuest	20290018大世界玩法任务模块找不到
20290019	BigWorldModuleNotFindLevel	20290019大世界玩法场景模块找不到
20291001	BigWorldModuleNotFind	20291001大世界玩法模块找不到
20291002	BigWorldCreateListenerFail	20291002大世界创建监听器失败
20292001	BigWorldGuildOpenIdError	20292001大世界引导Id不存在
20292002	BigWorldGuildSysModuleIdError	20292002大世界引导模块配置错误
20292003	BigWorldGuildAlreadyCompleted	20292003大世界引导已完成
20292004	BigWorldGuildNotInWorld	20292004大世界引导中玩家不在大世界
20293001	ExternalActivityNotOpen	20293001活动未开启
20301001	BountyChallengeNotOpen	20301001悬赏挑战活动未开启
20301002	BountyChallengeMonsterNotOpen	20301002怪物未开启
20301003	BountyChallengeBattleInfoIsNull	20301003悬赏挑战战斗info为空
20301004	BountyChallengeNoActivityCfg	20301004悬赏挑战活动配置不存在
20301005	BountyChallengeNoDifficultyCfg	20301004悬赏挑战难度配置不存在
20301006	BountyChallengeNoSelectableCharacterGroupCfg	20301005悬赏挑战可选角色组配置不存在
20301007	BountyChallengeNoMonsterCfg	20301006悬赏挑战怪物配置不存在
20301008	BountyChallengeNoDifficultyGroupCfg	20301007悬赏挑战难度组配置不存在
20301009	BountyChallengeNoTaskGroupCfg	20301008悬赏挑战任务组配置不存在
20301010	BountyChallengeNoTrialCharacterGroupCfg	20301009悬赏挑战试用角色组配置不存在
20301011	BountyChallengeTooManyCharacter	20301010上阵角色过多
20301012	BountyChallengeCharacterBeyondLimit	20301011上阵角色中包含了指定角色以外的角色
20301013	BountyChallengeRobotBeyondLimit	20301013试用角色中包含了指定角色以外的角色
20301014	BountyChallengeMonsterIdIsZero	20301013怪物Id不能为0
20301015	BountyChallengeStageIdNotMatch	20301014关卡ID不匹配
20301016	BountyChallengeDifficultyIsLocked	20301015难度未解锁
20301017	BountyChallengeDifficultyIsZero	20301017难度不能为0
20301018	BountyChallengeMonsterDifficultyStateError	20301018玩家的怪物和难度状态未正确记录或初始化
20301019	BountyChallengeMonsterParamsError	20301019参数错误
20301020	BountyChallengeCurrentBattleInfoIsNull	20301020玩家未选择怪物和难度
20311001	SoloReformNotOpen	20311001活动未开启
20311002	SoloReformChapterNotOpen	20311002章节未开放
20311003	SoloReformActivityCfgNotExit	20311003未找到活动配置
20311004	SoloReformStageCfgNotExit	20311004未找到关卡配置
20311005	SoloReformChapterCfgNotExit	20311005未找到章节配置
20311006	SoloReformChapterDataNotExit	20311006未找到章节数据
20311007	SoloReformIllegalCharacter	20311007不能使用选取范围外的角色
20311008	SoloReformIllegalRobot	20311008不能使用选取范围外的试用角色
20311009	SoloReformStageLocked	20311009难度未解锁
20311010	SoloReformCharacterChooseError	20311010角色选取数量异常
20311011	SoloReformStageChooseError	20311011关卡选取异常
20311012	SoloReformChapterDifficultError	20311012章节难度配置异常
20311013	SoloReformStageStarNumError	20311013关卡目标数量异常
20312001	SgDroneGameNotOpen	20312001无人机玩法未开启
20312002	SgDroneGameDataNotInit	20312002无人机玩法数据未初始化
20312003	SgDroneGameStageNotExist	20312003关卡不存在
20312004	SgDroneGameHasSavedStageData	20312004存在不同关卡的进度数据
20312005	SgDroneGamePreStageNotCompleted	20312005前置关卡未完成
20312006	SgDroneGamePreConditionNotCompleted	20312006前置条件未完成
20312007	SgDroneGameNoCurrentStageData	20312007关卡数据不存在
20312008	SgDroneGameInvalidSuspendData	20312008暂离数据异常
20312009	SgDroneGameInvalidSettleData	20312009结算数据异常
20313001	StageBookmarkStageCfgNotExist	20313001关卡配置不存在
20313002	StageBookmarkMovieIdEmpty	20313002MovieId为空
20313003	StageBookmarkActionIdInvalid	20313003ActionId非法
20314001	DrawCanLiverNotOpen	20314001可肝卡池未开启
20314002	DrawCanLiverTemplateNotExist	20314002可肝卡池配置不存在
20314003	DrawCanLiverScheduleRewardNotEnough	20314004阶段奖励进度不足
20314004	DrawCanLiverScheduleRewardAlreadyGet	20314005阶段奖励已领取
20314005	DrawCanLiverCoinNotOpen	20314005代币可肝活动未开启
20315001	MainLineLuosaitaSectionInfoNotExist	地图阶段数据不存在
20315002	MainLineLuosaitaSectionFinished	当前阶段已完成
20315003	MainLineLuosaitaStageNotPass	存在未通关的主线关卡
20315004	MainLineLuosaitaPositionCfgNotExist	单位的位置配置不存在
20315005	MainLineLuosaitaBlockInfoNotExist	地块数据不存在
20315006	MainLineLuosaitaBlockCfgNotExist	地块配置不存在
20315007	MainLineLuosaitaBlockNotAdjacent	该地块不是相邻地块
20315008	MainLineLuosaitaArmyNotExist	军队单位不存在
20315009	MainLineLuosaitaArmyCfgNotExist	军队单位配置不存在
20315010	MainLineLuosaitaEnemyNotExist	敌人不存在
20315011	MainLineLuosaitaEnemyCfgNotExist	敌人配置不存在
20315012	MainLineLuosaitaArmyNotMatch	该军队不能进行本次战斗
20315013	MainLineLuosaitaAttackInvalid	攻击力小于等于0
20315014	MainLineLuosaitaCanNotAttack	不可挑战该敌人
20315015	MainLineLuosaitaPositionBlocked	点位被阻挡
20315016	MainLineLuosaitaDocCfgNotExist	文件配置不存在
20315017	MainLineLuosaitaDocCfgParamError	文件配置参数错误
20315018	MainLineLuosaitaStageCfgNotExist	关卡配置不存在
20315019	MainLineLuosaitaBlockOccupied	地块已占领
20315020	MainLineLuositaSectionCfgNotExist	阶段配置不存在
20315021	MainLineLuositaSectionNotFinished	存在未完成阶段
20315022	ConditionManagerMainLineLuosaitaConditionNotFinish	条件未达成
20315023	MainLineLuosaitaDocNotExist	文件不存在
20315024	MainLineLuosaitaDocAlreadyUsed	文件已使用
20315025	MainLineLuosaitaMessageCfgNotExist	通讯配置不存在
20315026	MainLineLuosaitaSectionCfgNotExist	阶段配置不存在
20315027	MainLineLuositaMessageGroupNotInSection	提示信息不属于当前阶段
20315028	MainLineLuositaBlockNotOccupied	地块未占领
20315029	MainLineLuosaitaCharacterMoveCfgNotExist	角色单位移动配置不存在
20315030	MainLineLuosaitaCharacterInfoNotExist	角色单位不存在
20315031	MainLineLuosaitaCharacterMoveAlreadyDone	角色已移动
20315032	MainLineLuosaitaCharacterMoveConditionNotMeet	角色单位不满足移动条件
20320001	RaceActivityNotOpen	20320001活动未开启
20320002	RaceActivityNotExist	20320002活动不存在
20320003	RaceRoundNotOpen	20320003比赛未开启
20320004	RaceRoundNotStart	20320004比赛未开始
20320005	RaceRoundNotEnd	20320005比赛未结束
20320006	RaceRoundConfigNotExist	20320006比赛配置异常
20320007	RaceStartTimeError	20320007比赛开始时间异常
20320008	RaceGuessTimeEnd	20320008比赛竞猜时间结束
20320009	RaceCharacterConfigError	20320009选手配置异常
20320010	RaceLastRoundExistReward	20320010存在上一轮比赛未领取奖励
20320011	RaceLoadRoundManError	20320011加载比赛选手异常
20320012	RaceFromRoundIdError	20320012比赛轮次异常
20320013	RacePromotionManError	20320013比赛晋级选手异常
20320014	RaceGuessIdNotConfig	20320014竞猜配置异常
20320015	RaceRoundNotSupportGuess	20320015比赛不支持此项竞猜
20320016	RaceNotSupportGuess	20320016竞猜项未支持
20320017	RaceGlobalGuessTimeEnd	20320017竞猜时间结束
20320018	RaceCharacterNotExist	20320018不存在选手
