Id	Group	Name	Describe	IconType	Icon	Icon2	IconCustom	TimeOut	OnlyTrue	IsMySelf	AndOr	ForbidMoveType	MoveType	EffectType	EffectButton	SkillId	MissileId
4008	112106	三消红球	比安卡-红三消	1	101			2000						[1]	[2]	[106419]	[10642104]
4009	112106	三消红球	比安卡-红三消	1	101			2000						[1]	[2]	[106419]	[10642204]
4010	112107	按住蓝球	比安卡-按住蓝球	4	102			-1	True	True				[1]	[1]	[106429]	
4011	112107	点按/按住蓝球	比安卡-点按/按住蓝球	1	102			-1						[1]	[1]	[106412]	
4012	112109	点击必杀	比安卡-点击必杀	1	3			-1						[1]	[17]	[106424]	
4013	112110	点按/长按核心被动条	比安卡-点击核心被动条	1	99		Assets/Product/Texture/Image/UiFight/FightSkillIconR5BiankaPoint.png	-1						[1]	[1]	[106455, 106471]	
4014	112111	三消黄球	比安卡-三消黄球	1	103			-1	True	True				[1]	[2]	[106453]	
4015	112111	三消黄球	比安卡-红三消	1	103			2000	True	True				[1]	[2]	[106453]	
4016	112111	三消黄球	比安卡-红三消	1	103			2000	True	True				[1]	[2]	[106468]	
4017	112112	按住蓝球	比安卡-按住蓝球	4	99		Assets/Product/Texture/Image/UiFight/FightSkillIconR5Bianka22.png	-1		True				[1]	[1]	[106447]	
4018	112112	点按/按住蓝球	比安卡-点按/按住蓝球	1	99		Assets/Product/Texture/Image/UiFight/FightSkillIconR5Bianka22.png	-1		True				[1]	[1]	[106464, 106462]	
4019	112114	点击必杀	比安卡-点击必杀	1	3			-1						[1]	[17]	[106456]	
4020	112115	三消黄球	比安卡-黄三消	1	103			-1	True	True				[1]	[2]	[106453, 106468]	
4021	112115	三消黄球	比安卡-黄三消	1	103			2000	True	True				[1]	[2]	[106453, 106468]	
4022	112115	三消黄球	比安卡-黄三消	1	103			2000	True	True				[1]	[2]	[106453, 106468]	
4023	112116	长按蓝球	比安卡-覆海球	4	102			-1		True				[2]	[1]	[106462, 106464]	
4024	112117	点击必杀	比安卡-必杀	1	3			-1						[1]	[17]	[106456]	
4025	112118	三消黄球	比安卡-黄三消	1	103			-1	True	True				[1]	[2]	[106453, 106468]	
4026	112118	三消黄球	比安卡-黄三消	1	103			2000	True	True				[1]	[2]	[106453, 106468]	
4027	112118	三消黄球	比安卡-黄三消	1	103			2000	True	True				[1]	[2]	[106453, 106468]	
4028	112119	长按蓝球	比安卡-覆海球	4	102			-1		True				[2]	[1]	[106462, 106464]	
4029	112120	点击必杀	比安卡-必杀	1	3			-1						[1]	[17]	[106456]	
4030	112121	三消红球	比安卡-红三消	1	101			-1						[1]	[2]	[106418, 106431, 106436]	
4031	112121	三消红球	比安卡-红三消	1	101			2000						[1]	[2]	[106418, 106431, 106436]	
4032	112121	三消红球	比安卡-红三消	1	101			2000						[1]	[2]	[106418, 106431, 106436]	
4033	112122	按住蓝球	比安卡-按住蓝球	4	102			-1	True	True				[1]	[1]	[106429]	
4034	112122	点按/按住蓝球	比安卡-点按/按住蓝球	1	102			-1						[1]	[1]	[106412]	
4035	112123	点击必杀	比安卡-点击必杀	1	3			-1						[1]	[17]	[106424]	
4036	112124	三消蓝球	渡边-蓝三消	1	102			-1	True	True				[1]	[1]	[103834]	
4037	112125	长按必杀	渡边-一段必杀	4	3			-1	True					[1]	[17]	[103887]	
4038	112126	点击普攻	渡边-普攻	1	1			10000						[1]	[15]	[103808]	
4039	112126	长按闪避	渡边-长闪	4	2			4000		True				[1]	[16]	[103855]	
4040	112126	点炽能球	渡边-炽能球	1	101		Assets/Product/Texture/Image/UiFight/FightSkillIconR4Dubian12.png	2000	True	True				[1]	[1]	[103884, 103890, 103899]	
4041	112126	点炽能球	渡边-炽能球	1	101		Assets/Product/Texture/Image/UiFight/FightSkillIconR4Dubian12.png	2000	True	True				[1]	[1]	[103884, 103890, 103899]	
4042	112127	点击必杀	渡边-二段必杀	1	3			-1						[1]	[17]	[103888]	
4043	112128	长按黄球蓄满	洁塔薇-长按黄球	4	103			-1	True	True				[1]	[1]	[133132, 133133]	
4044	112128	松开黄球	洁塔薇-松开黄球	1	103			3000		True				[1]	[1]	[133137]	
4045	112129	点击必杀	洁塔薇-点击必杀	1	3			-1	True					[1]	[17]	[133141]	
4046	112130	长按红球未蓄满	洁塔薇-长按红球	4	101			-1	True	True				[1]	[3]	[133112, 133162, 133163]	
4047	112130	松开红球	洁塔薇-松开红球	1	101			3000		True				[1]	[3]	[133155]	
4048	112131	长按红球未蓄满	洁塔薇-长按红球	4	101			-1	True	True				[1]	[3]	[133112, 133162, 133163]	
4049	112131	松开红球	洁塔薇-松开红球	1	101			3000		True				[1]	[3]	[133155]	
4050	112131	点按/长按普攻	洁塔薇-长按普攻	4	1			2000		True				[2]	[15]	[133156]	
4051	112132	点击必杀	洁塔薇-点击必杀	1	3			-1	True					[1]	[17]	[133142]	
4052	112133	点击红球	七实-点击红球	1	101			-1	True							[130811]	
4053	112133	红球连段	七实-红球连段	1	101		Assets/Product/Texture/Image/UiFight/FightSkillIconR5Yongyechao12.png	2000	True							[130807, 130808, 130809]	
4054	112133	红球连段	七实-红球连段	1	101		Assets/Product/Texture/Image/UiFight/FightSkillIconR5Yongyechao12.png	2000	True							[130807, 130808, 130809]	
4055	112134	长按黄球	七实-黄球	4	103		Assets/Product/Texture/Image/UiFight/FightSkillIconR5Yongyechao32.png	-1	True					[2]		[130831]	
4056	112134	提前松开	七实-黄球	1	103		Assets/Product/Texture/Image/UiFight/FightSkillIconR5Yongyechao32.png	1200						[1]		[130835, 130828]	
4057	112135	点击必杀	七实-点击必杀	1	3			-1						[1]	[17]	[130837, 130839]	
4058	112136	长按普攻	含英-长按普攻	4	1			-1	True					[2]	[15]	[112406, 112405]	[90784851, 90784852, 90784853]
4059	112136	长按普攻	含英-长按普攻	4	1			1000						[2]	[15]	[112406]	[90784851, 90784852, 90784853]
4060	112136	长按普攻	含英-长按普攻	4	1			1000						[2]	[15]	[112406]	[90784851, 90784852, 90784853]
4061	112136	长按普攻	含英-长按普攻	4	1			1000						[2]	[15]	[112406]	[90784851, 90784852, 90784853]
4062	112136	长按普攻	含英-长按普攻	4	1			1000						[2]	[15]	[112406]	[90784851, 90784852, 90784853]
4063	112137	泛音球	含英-领域球	1	101		Assets/Product/Texture/Image/UiFight/FightSkillIconR3Hanying42.png	-1	True							[112436]	
4064	112138	必杀技	含英-一段大	1	3			-1	True					[1]	[17]	[112426]	
4065	112139	三消蓝球	含英-蓝三消	1	102			-1	True							[112420, 112421, 112422]	
4066	112140	点击必杀	含英-次元斩	1	3			-1	True					[1]	[17]	[112440, 112441, 112442, 112443, 112461, 112462, 112447]	
4067	112140	点击必杀	含英-次元斩	1	3			1000	True					[1]	[17]	[112440, 112441, 112442, 112443, 112461, 112462, 112447]	
4068	112140	点击必杀	含英-次元斩	1	3			1000	True					[1]	[17]	[112440, 112441, 112442, 112443, 112461, 112462, 112447]	
4069	112140	点击必杀	含英-次元斩	1	3			1000	True					[1]	[17]	[112440, 112441, 112442, 112443, 112461, 112462, 112447]	
4070	112141	长按必杀	含英-二段大	4	3			-1	True					[2]	[17]	[112427]	
4071	112142	三消黄球	斜奏-黄三消	1	103			-1	True	True				[1]	[1]	[103609]	
4072	112143	三消蓝球	斜奏-蓝三消	1	102			-1	True	True				[1]	[1]	[103612]	
4073	112144	长按闪避	斜奏-长闪	4	2			-1	True					[1]	[16]	[103616, 103615, 103635]	
4074	112145	长按普攻	斜奏-长按普攻	4	1			-1	True					[2]	[15]	[103615, 103635, 103640]	
4075	112146	点击必杀	斜奏-一段大	1	3			-1	True					[1]	[17]	[103629, 103632]	
4076	112147	三消红球	斜奏-红三消	1	101			-1	True	True				[1]	[1]	[103617]	
4077	112147	三消红球	斜奏-红三消	1	101			2000						[1]	[1]	[103618]	
4078	112147	三消红球	斜奏-红三消	1	101			2000						[1]	[1]	[103619]	
4079	112147	三消红球	斜奏-红三消	1	101			2000						[1]	[1]	[103620]	
4080	112147	三消红球	斜奏-红三消	1	101			2000						[1]	[1]	[103621]	
4081	112148	点击必杀	斜奏-必杀	1	3			-1	True					[1]	[17]	[103622]	
4082	112149	长按必杀	斜奏-长按必杀	4	3			-1	True	True				[4]	[17]	[103617]	
4083	112149	持续长按	斜奏-长按必杀	1	3			2000						[1]	[17]	[103618]	
4084	112149	持续长按	斜奏-长按必杀	1	3			2000						[1]	[17]	[103619]	
4087	112150	三消蓝球	维罗妮卡-蓝三消	1	102			-1	True	True				[1]	[2]	[103908, 103911]	
4088	112150	三消蓝球	维罗妮卡-蓝三消	1	102			-1	True	True				[1]	[2]	[103908, 103911]	
4089	112150	垒骸频响	维罗妮卡-辅助机技能	1	8			-1						[1]	[23]	[423302, 423303, 423304, 423305, 423306, 423307]	
4090	112151	三消蓝球	维罗妮卡-蓝三消	1	102			-1	True	True				[1]	[2]	[103908, 103911]	
4091	112151	三消蓝球	维罗妮卡-蓝三消	1	102			-1	True	True				[1]	[2]	[103908, 103911]	
4092	112151	聚鳞震反	维罗妮卡-辅助机技能	1	8			-1						[1]	[23]	[423308, 423309, 423310, 423311, 423312, 423313]	
4093	112152	点击必杀	维罗妮卡-必杀	1	3		Assets/Product/Texture/Image/UiFight/FightSkillIconR3Weiluonika51.png	-1	True					[1]	[17]	[103915]	
4094	112153	三消红球	维罗妮卡-红三消	1	101			-1	True	True				[1]	[2]	[103951, 103952, 103953, 103932]	
4095	112153	三消红球	维罗妮卡-红三消	1	101			2000	True	True				[1]	[2]	[103951, 103952, 103953, 103932]	
4096	112153	三消红球	维罗妮卡-红三消	1	101			2000	True	True				[1]	[2]	[103951, 103952, 103953, 103932]	
4097	112154	长按黄球	维罗妮卡-黄球	4	103		Assets/Product/Texture/Image/UiFight/FightSkillIconR3Weiluonika33.png	-1	True					[2]	[1]	[103936]	
4098	112155	点击必杀	维罗妮卡-必杀	1	3		Assets/Product/Texture/Image/UiFight/FightSkillIconR3Weiluonika51.png	-1	True					[1]	[17]	[103915]	
4099	112156	点击黄球	维罗妮卡-红三消	1	103		Assets/Product/Texture/Image/UiFight/FightSkillIconR3Weiluonika32.png	-1	True	True				[1]	[1]	[103955]	
4100	112157	点击黄球	维罗妮卡-红三消	1	103		Assets/Product/Texture/Image/UiFight/FightSkillIconR3Weiluonika33.png	-1	True	True				[1]	[1]	[103941]	
4101	112158	三消蓝球	维罗妮卡-蓝三消	1	102			-1	True	True				[1]	[2]	[103908, 103911]	
4102	112158	三消蓝球	维罗妮卡-蓝三消	1	102			-1	True	True				[1]	[2]	[103908, 103911]	
4103	112159	点按黄球	维罗妮卡-点黄球	1	103			-1	True	True				[1]	[1]	[103912]	
4104	112160	点击/长按必杀	维罗妮卡-必杀	1	3			-1	True					[1]	[17]	[103915]	
4105	112161	三消红球	维罗妮卡-红三消	1	101			-1	True	True				[1]	[2]	[103951, 103952, 103953]	
4106	112161	三消红球	维罗妮卡-红三消	1	101			2000	True	True				[1]	[2]	[103951, 103952, 103953]	
4107	112161	三消红球	维罗妮卡-红三消	1	101			2000	True	True				[1]	[2]	[103951, 103952, 103953]	
4108	112162	点击普攻	维罗妮卡-空中普攻	1	1			-1	True	True				[1]	[15]	[103923]	
4109	112162	点击普攻	维罗妮卡-空中普攻	1	1			2000	True	True				[1]	[15]	[103924]	
4110	112163	点击黄球	维罗妮卡-红三消	1	103		Assets/Product/Texture/Image/UiFight/FightSkillIconR3Weiluonika32.png	-1	True	True				[1]	[1]	[103955]	
4111	112163	点击黄球	维罗妮卡-红三消	1	103		Assets/Product/Texture/Image/UiFight/FightSkillIconR3Weiluonika33.png	-1		True				[1]	[1]	[103941]	
4112	112164	点击必杀	维罗妮卡-必杀	1	3			-1	True					[1]	[17]	[103916]	
4113	112165	长按必杀	维罗妮卡-长按必杀	1	3			-1	True					[1]	[17]	[103915]	
4114	112166	长按黄球	维罗妮卡-点黄球	4	103		Assets/Product/Texture/Image/UiFight/FightSkillIconR3Weiluonika33.png	-1		True				[2]	[1]	[103936]	
4115	112167	长按闪避	维罗妮卡-长闪	4	2			-1	True					[1]	[16]	[103946]	
4116	112168	三消红球	维罗妮卡-红三消地面	1	101		Assets/Product/Texture/Image/UiFight/FightSkillIconR3Weiluonika12.png	-1	True	True				[1]	[2]	[103932]	
4117	112169	点击必杀	维罗妮卡-必杀	1	3			-1	True					[1]	[17]	[103915]	
4118	112170	三消红球	丽芙-红三消	1	101			-1	True	True				[1]	[1]	[105321]	
4119	112170	三消红球	丽芙-红三消	1	101			-1	True	True				[1]	[1]	[105321]	
4120	112170	秘雷吐息	丽芙-辅助机技能	1	8			-1						[1]	[23]	[423402, 423403, 423404, 423405, 423406, 423407]	
4121	112171	三消红球	丽芙-红三消	1	101			-1	True	True				[1]	[1]	[105321]	
4122	112171	三消红球	丽芙-红三消	1	101			-1	True	True				[1]	[1]	[105321]	
4123	112171	奔霆跃袭	丽芙-辅助机技能	1	8			-1						[1]	[23]	[423408, 423409, 423410, 423411, 423412, 423413]	
4124	112172	点击必杀	丽芙-必杀	1	3			-1	True					[1]	[17]	[105317]	
4125	112173	点击蓝球	丽芙-消蓝球	1	102			-1	True	True				[1]	[2]	[105322, 105323, 105324, 105327]	
4126	112173	点击蓝球	丽芙-消蓝球	1	102			-1	True	True				[1]	[2]	[105322, 105323, 105324, 105327]	
4127	112174	长按闪避	丽芙-长闪	4	2			-1	True					[1]	[16]	[105334]	
4128	112175	消镜刃球	丽芙-消镜刃球	1	101		Assets/Product/Texture/Image/UiFight/FightSkillIconR5Lifu41.png	-1	True	True				[1]	[1]	[105346]	
4129	112175	消镜刃球	丽芙-消镜刃球	1	101		Assets/Product/Texture/Image/UiFight/FightSkillIconR5Lifu41.png	-1	True	True				[1]	[1]	[105348]	
4130	112175	消镜刃球	丽芙-消镜刃球	1	101		Assets/Product/Texture/Image/UiFight/FightSkillIconR5Lifu41.png	-1	True	True				[1]	[1]	[105349]	
4131	112175	消镜刃球	丽芙-消镜刃球	1	101		Assets/Product/Texture/Image/UiFight/FightSkillIconR5Lifu41.png	-1	True	True				[1]	[1]	[105350]	
4132	112176	三消红球	丽芙-红三消	1	101			-1	True	True				[1]	[1]	[105321]	
4133	112176	三消红球	丽芙-红三消	1	101			2000						[1]	[1]	[105321]	[10532124]
4134	112177	三消黄球	丽芙-黄三消	1	103			-1	True	True				[1]	[1]	[105330]	
4135	112177	三消黄球	丽芙-黄三消	1	103			2000						[1]	[1]	[105330]	[10532125]
4136	112178	点击闪避	丽芙-点击闪避	1	2			-1	True					[1]	[16]	[105309, 105308]	
4137	112179	长按闪避	丽芙-长闪	4	2			-1	True					[1]	[16]	[105331]	
4138	112180	点击必杀	丽芙-必杀	1	3			-1	True					[1]	[17]	[105317]	
4139	112181	点击蓝球	丽芙-消蓝球	1	102			-1	True	True				[1]	[2]	[105322, 105323, 105324, 105326, 105327]	
4140	112181	点击蓝球	丽芙-消蓝球	1	102		Assets/Product/Texture/Image/UiFight/FightSkillIconR5Lifu22.png	-1	True	True				[1]	[2]	[105322, 105323, 105324, 105326, 105327]	
4141	112182	点镜刃球	丽芙-消镜刃球	1	101		Assets/Product/Texture/Image/UiFight/FightSkillIconR5Lifu41.png	-1	True	True				[1]	[1]	[105346]	
4142	112182	点镜刃球	丽芙-消镜刃球	1	101		Assets/Product/Texture/Image/UiFight/FightSkillIconR5Lifu41.png	2000	True	True				[1]	[1]	[105348]	
4143	112182	点镜刃球	丽芙-消镜刃球	1	101		Assets/Product/Texture/Image/UiFight/FightSkillIconR5Lifu41.png	2000	True	True				[1]	[1]	[105349]	
4144	112182	点镜刃球	丽芙-消镜刃球	1	101		Assets/Product/Texture/Image/UiFight/FightSkillIconR5Lifu41.png	2000	True	True				[1]	[1]	[105350]	
4145	112183	长按普攻	丽芙-长按普攻	4	1			-1	True					[2]	[15]	[105332]	
4146	112183	持续长按	丽芙-长按普攻	4	1			2000	True					[2]	[15]	[105333]	
4147	112184	点击必杀	丽芙-必杀	1	3			-1	True					[1]	[17]	[105318]	
4148	112185	长按闪避	丽芙-长闪	4	2			-1	True					[1]	[16]	[105334]	
4149	112186	三消黄球	超露娜-黄三消	1	103			-1	True	True				[1]	[1]	[111812]	
4150	112186	三消黄球	超露娜-黄三消	1	103			2000	True	True				[1]	[1]	[111812, 111826]	
4151	112187	长按必杀	超露娜-一段必杀	1	3			-1						[1]	[17]	[111816, 111859]	
4152	112188	长按普攻	超露娜-长按普攻	4	1			-1	True					[2]	[15]	[111888]	
4153	112189	点按必杀	超露娜-二段必杀	1	3			-1						[1]	[17]	[111836]	
4154	112190	长按闪避	超露娜-长闪	4	2			-1	True					[1]	[16]	[111834]	
4155	112191	一段必杀	超露娜-一段必杀	1	3			-1						[1]	[17]	[111816]	
4156	112192	三消蓝球	超露娜-蓝三消	1	102		Assets/Product/Texture/Image/UiFight/FightSkillIconR4Luna21.png	-1						[1]	[1]	[111851, 111864]	[11186416, 11186516]
4157	112192	三消蓝球	超露娜-蓝三消	1	102		Assets/Product/Texture/Image/UiFight/FightSkillIconR4Luna21.png	2000						[1]	[1]	[111851, 111864]	[11186416, 11186516]
4158	112193	长按普攻	超露娜-长按普攻	4	1			-1	True					[2]	[15]	[111884]	
4159	112194	二段必杀	超露娜-二段必杀	1	3			-1						[1]	[17]	[111836]	
4160	112195	三消白球	布偶熊-白三消	1	105			-1		True				[1]	[2]	[114113]	
4161	112195	三消白球	布偶熊-白三消	1	105			-1		True				[1]	[2]	[114113]	
4162	112195	三消白球	布偶熊-白三消	1	105			-1		True				[1]	[2]	[114119]	
4163	112195	点霓虹球	布偶熊-消红球	1	204			2000		True				[1]	[1]	[114120]	
4164	112196	三消白球	布偶熊-白三消	1	105			-1		True				[1]	[2]	[114113]	
4165	112196	三消白球	布偶熊-白三消	1	105			-1		True				[1]	[2]	[114113]	
4166	112196	三消白球	布偶熊-白三消	1	105			-1		True				[1]	[2]	[114119]	
4167	112196	点霓虹球	布偶熊-消红球	1	204			2000		True				[1]	[1]	[114120]	
4168	112196	斗迸压版边	布偶熊-辅助机技能	1	8			1000						[1]	[23]	[423502, 423503, 423504, 423505, 423506, 423517]	
4169	112197	三消白球	布偶熊-白三消	1	105			-1						[1]	[2]	[114113]	
4170	112197	三消白球	布偶熊-白三消	1	105			-1						[1]	[2]	[114113]	
4171	112197	三消白球	布偶熊-白三消	1	105			-1		True				[1]	[2]	[114119]	
4172	112197	点霓虹球	布偶熊-消红球	1	204			2000		True				[1]	[1]	[114120]	
4173	112207	三消白球	布偶熊-白三消	1	105			-1						[1]	[2]	[114113]	
4174	112207	三消白球	布偶熊-白三消	1	105			-1						[1]	[2]	[114113]	
4175	112207	三消白球	布偶熊-白三消	1	105			-1		True				[1]	[2]	[114119]	
4176	112207	点霓虹球	布偶熊-消红球	1	204			2000		True				[1]	[1]	[114120]	
4177	112207	头槌压起身	布偶熊-辅助机技能	1	8			1000						[1]	[23]	[423507, 423508, 423509, 423510, 423511, 423518]	
4178	112198	点击必杀	布偶熊-必杀	1	3			-1	True	True				[1]	[17]	[114121]	
4179	112199	点击必杀	布偶熊-必杀	1	3			-1	True	True				[1]	[17]	[114141]	
4180	112200	点击黄球	布偶熊-切换入场黄球	1	103		Assets/Product/Texture/Image/UiFight/FightSkillIconR3Buouxiong31.png	10500	True	True				[1]	[1]	[114110]	
4181	112201	点击必杀	布偶熊-一大	1	3			-1	True					[1]	[17]	[114121]	
4182	112202	点布朗球	布偶熊-布朗1	1	104		Assets/Product/Texture/Image/UiFight/FightSkillIconR3Buouxiong42.png	-1	True	True				[1]	[2]	[114130]	
4183	112202	点布朗球	布偶熊-布朗2	1	104		Assets/Product/Texture/Image/UiFight/FightSkillIconR3Buouxiong42.png	-1	True	True				[1]	[2]	[114131]	
4184	112202	点布朗球	布偶熊-布朗3	1	104		Assets/Product/Texture/Image/UiFight/FightSkillIconR3Buouxiong42.png	-1	True	True				[1]	[2]	[114132]	
4185	112202	点击红球	布偶熊-一大后红球	1	101		Assets/Product/Texture/Image/UiFight/FightSkillIconR3Buouxiong12.png	2000	True	True				[1]	[1]	[114128]	
4186	112203	点击红球	布偶熊-一大后红球	1	101		Assets/Product/Texture/Image/UiFight/FightSkillIconR3Buouxiong12.png	10500	True	True				[1]	[1]	[114128]	
4187	112203	点击普攻	布偶熊-派生普3	1	1			2000	True	True				[1]	[15]	[114126]	
4188	112203	点击黄球	布偶熊-一大后黄球	1	103		Assets/Product/Texture/Image/UiFight/FightSkillIconR3Buouxiong33.png	2000	True	True				[1]	[1]	[114127]	
4189	112204	长按普攻	布偶熊-长按普攻	4	1			-1	True	True				[2]	[15]	[114122, 114124, 114125]	
4190	112204	持续长按	布偶熊-长按普攻	4	1			2000	True					[2]	[15]	[114108]	
4191	112204	持续长按	布偶熊-长按普攻	4	1			2000	True					[2]	[15]	[114109]	
4192	112204	点击蓝球	布偶熊-一大后蓝球	1	103		Assets/Product/Texture/Image/UiFight/FightSkillIconR3Buouxiong21.png	4000	True					[1]	[1]	[114135]	
4193	112205	点白噪球	布偶熊-白球	1	105			-1		True				[1]	[2]	[114113]	
4194	112205	点白噪球	布偶熊-白球	1	105			-1		True				[1]	[2]	[114113]	
